|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q86,062.50|,|4681096|,|7477279|,|2342855|,|LISTADO 1407-2016 FEIBA GUATECOMPRAS|,|18.marzo.2016 Hora:11:25:42 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|17|,|04.abril.2016 Hora:4:50:04 p. m.|,|22.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,752.88|,|4694651|,|22345388|,|2342855|,|EVENTO NO. 434-2016|,|28.marzo.2016 Hora:3:55:14 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|213|,|04.abril.2016 Hora:2:44:45 p. m.|,|30.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q21,510.00|,|4691989|,|8372977|,|3377938|,|LOS LABORATORIOS TÉCNICOS SOLICITAN LA COMPRA DE NITRÓGENO LÍQUIDO Y NITRÓGENO GASEOSO PARA CUBRIR LAS NECESIDADES INMEDIATAS EN LOS LABORATORIOS DE APLICACIONES NUCLEARES.|,|29.marzo.2016 Hora:9:16:47 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.abril.2016 Hora:8:00:00 a. m.|,|DIRECCION SUPERIOR|,|12~398|,|04.abril.2016 Hora:3:07:57 p. m.|,|04.abril.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,885.00|,|4633326|,|7127170|,|2318024|,|COMPRA DE TONER PARA ABASTECER LA BODEGA DE ALMACÉN PARA EL HOSPITAL REGIONAL DE OCCIDENTE, QUETZALTENANGO.|,|08.marzo.2016 Hora:3:12:16 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL REGIONAL DE OCCIDENTE QUETZALTENANGO|,|30~30~12~12~12~2~1~1~1~4~3~3~4|,|04.abril.2016 Hora:11:02:57 a. m.|,|10.marzo.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,860.00|,|4633326|,|37227114|,|2318024|,|COMPRA DE TONER PARA ABASTECER LA BODEGA DE ALMACÉN PARA EL HOSPITAL REGIONAL DE OCCIDENTE, QUETZALTENANGO.|,|08.marzo.2016 Hora:3:12:16 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL REGIONAL DE OCCIDENTE QUETZALTENANGO|,|30~30~12~12~12~2~1~1~1~4~3~3~4|,|04.abril.2016 Hora:11:02:57 a. m.|,|10.marzo.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q17,857.14|,|4673433|,|656058K|,|2342855|,|EVENTO 1744/2016. CIRCUITO DE TUBO CORRUGADO PARA ANESTESIA (JACKSON REESE) DE CLORURO DE POLIVINILO, ATÓXICO, CON PIEZA EN Y, VÁLVULAS DE ESCAPE. TAMAÑO PEDIÁTRICO. EMPAQUE INDIVIDUAL, ESTÉRIL.|,|17.marzo.2016 Hora:8:32:18 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|100|,|04.abril.2016 Hora:11:55:48 a. m.|,|21.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q76,000.00|,|4701623|,|19554648|,|2318024|,|CARTUCHO PARA ESTERILIZACION A GAS. (Ampolla de oxido de etileno) (pedir muestra a central de equipos) HOSPITAL GENERAL SAN JUAN DE DIOS|,|30.marzo.2016 Hora:10:33:58 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|500|,|04.abril.2016 Hora:8:30:28 a. m.|,|01.abril.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q714.29|,|4706005|,|5801338|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA EL PACIENTE MANUEL RODOLFO LIMA CON NUMERO DE AFILIACION  156026908 FECHA DE OPERACION 06/04/2016 SOLICITA DR. DIEGO ORDOÑEZ.|,|31.marzo.2016 Hora:11:25:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.abril.2016 Hora:11:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|2~2|,|04.abril.2016 Hora:1:54:31 p. m.|,|04.abril.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q7,500.00|,|4660056|,|38626926|,|2342855|,|S/C RODILLO POSICIONADOR DE POLIMERO SECO, COLOR AMBAR ADULTO (12X4). SEGUN OFICIO HEDE 208/2016 DE FECHA 07/03/2016 DE SUBDIRECCION MEDICA EN BASE A OFICIO SIN NUMERO DE FECHA 01/03/2016. DE TRAUMA.|,|14.marzo.2016 Hora:2:23:47 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|16.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|4|,|04.abril.2016 Hora:12:22:11 p. m.|,|16.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q83,035.71|,|4641639|,|22345388|,|2342855|,|Evento No. 529/2016, Compra de Esomeprazol magnésico trihidratado / Naproxeno, Comprimido recubierto de liberación modificada 20 mg / 500 mg|,|09.marzo.2016 Hora:3:04:53 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.marzo.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS GERONA|,|10,000|,|04.abril.2016 Hora:3:34:51 p. m.|,|21.marzo.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q70,500.00|,|4694791|,|55792839|,|2342855|,|EVENTO 280-16, CODIGO 1360|,|28.marzo.2016 Hora:4:02:11 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|16|,|04.abril.2016 Hora:3:52:35 p. m.|,|30.marzo.2016 Hora:8:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q89,880.00|,|4688023|,|24408999|,|2342855|,|ENLACE DEDICADO DE RED DE 10 Mbps CON FIBRA OPTICA PARA EL IGSS DIRECCIÓN DEPARTAMENTAL CHIMALTENANGO.|,|22.marzo.2016 Hora:9:41:42 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:10:00:00 a. m.|,|DIRECCIÓN DEPARTAMENTAL DE CHIMALTENANGO|,|1|,|04.abril.2016 Hora:4:17:08 p. m.|,|01.abril.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q883.93|,|4420314|,|28583566|,|2342855|,|COD. 1346 Clorfeniramina maleato, Solución inyectable 10 mg/ml ampolla 1 ml. ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO AFECTANDOLE  COMPRAS FUTURAS, SI NO TIENE ACREDITAMIENTO EN CUENTA|,|08.enero.2016 Hora:12:12:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|600|,|04.abril.2016 Hora:2:45:59 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,785.71|,|4564588|,|65488180|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA EL PACIENTE JOSE LINO AGUIERRE, AFILIACION 1755387679, FECHA DE OPERACION 22/02/2016, SOLICITA DR. DIEGO ORDOÑEZ|,|19.febrero.2016 Hora:11:18:35 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.febrero.2016 Hora:12:00:00 p. m.|,|HOSPITAL DE ESCUINTLA|,|6~1~12|,|04.abril.2016 Hora:8:20:16 a. m.|,|19.febrero.2016 Hora:12:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q31,212.50|,|4694554|,|29724651|,|2318024|,|ADQUISICIÓN DE TUBOS ENDOTRAQUEALES|,|29.marzo.2016 Hora:2:54:58 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|31.marzo.2016 Hora:9:30:00 a. m.|,|HOSPITAL NACIONAL DE CHIQUIMULA|,|800~300~140~20~800~150~150~200~500~400~150~150|,|04.abril.2016 Hora:11:27:08 a. m.|,|31.marzo.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,600.00|,|4694554|,|41274989|,|2318024|,|ADQUISICIÓN DE TUBOS ENDOTRAQUEALES|,|29.marzo.2016 Hora:2:54:58 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|31.marzo.2016 Hora:9:30:00 a. m.|,|HOSPITAL NACIONAL DE CHIQUIMULA|,|800~300~140~20~800~150~150~200~500~400~150~150|,|04.abril.2016 Hora:11:27:08 a. m.|,|31.marzo.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q15,904.00|,|4699688|,|3826279|,|2318024|,|MSPAS No.  2016- INF-CD-03 SANGRE DE CARNERO USO: DIAGNÓSTICO LABORATORIO; REACTIVO: SI; ÁREA MICROBIOLOGIA, PARA EL HOSPITAL INFANTIL DE INFECTOLOGIA Y REHABILITACION|,|29.marzo.2016 Hora:5:00:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE INFECTOLOGÍA Y REHABILITACIÓN|,|112|,|04.abril.2016 Hora:10:50:08 a. m.|,|01.abril.2016 Hora:9:30:00 a. m.|
|1. Alimentos y semillas~2. Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q90,000.00|,|4685792|,|55792839|,|2342855|,|EVENTO 1892/16 ANFOTERICINA B, COMPLEJO LIPIDICO SUSPENSION INYECTABLE 5MG/ML VIAL 2ML-20ML.|,|21.marzo.2016 Hora:3:32:30 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.marzo.2016 Hora:9:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|40|,|04.abril.2016 Hora:8:34:33 a. m.|,|28.marzo.2016 Hora:9:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q23,940.00|,|4620402|,|82125228|,|44916825|,|Compra de diferentes equipos de computo|,|04.marzo.2016 Hora:2:36:35 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.marzo.2016 Hora:2:36:00 p. m.|,|REGISTRO DE INFORMACION CATASTRAL DE GUATEMALA 101|,|1~4~1~1~1|,|04.abril.2016 Hora:3:02:41 p. m.|,|08.marzo.2016 Hora:3:06:00 p. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q4,007.16|,|4620402|,|5828902|,|44916825|,|Compra de diferentes equipos de computo|,|04.marzo.2016 Hora:2:36:35 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.marzo.2016 Hora:2:36:00 p. m.|,|REGISTRO DE INFORMACION CATASTRAL DE GUATEMALA 101|,|1~4~1~1~1|,|04.abril.2016 Hora:3:02:41 p. m.|,|08.marzo.2016 Hora:3:06:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,257.14|,|4666984|,|38684675|,|2342855|,|CABLE PARA ELECTROCARFIOGRAFO, MARCA MORTARA MODELO ELLI 250|,|15.marzo.2016 Hora:3:55:28 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.marzo.2016 Hora:2:30:00 p. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS GERONA|,|1|,|04.abril.2016 Hora:3:31:12 p. m.|,|18.marzo.2016 Hora:3:00:00 p. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q6,468.75|,|4674235|,|4431456|,|2342855|,|EVENTO 1843/16, SINCATEX DE 60 PULGADAS DE ANCHO, COLOR BLANCO. YARDA.|,|16.marzo.2016 Hora:5:21:26 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.marzo.2016 Hora:10:30:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|300|,|04.abril.2016 Hora:1:58:03 p. m.|,|18.marzo.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,451.38|,|4477014|,|47912677|,|2342855|,|SUTURA ABSORBIBLE SINTETICA MULTIFILAMENTO TRENZADA CON RECUBRIMIENTO, No. 2-0 AGUJA CURVA,1/2 CIRCULO, PUNTA CONICA, CILINDRICA. 2.4.0.1.1. (26MM). EMPAQUE INDIVIDUAL, ESTERIL, (J-0216)|,|26.enero.2016 Hora:9:37:27 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1,134|,|04.abril.2016 Hora:6:34:03 p. m.|,|29.enero.2016 Hora:12:00:00 p. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q21,675.00|,|4700562|,|25212087|,|5380227|,|RESMAS DE HOJAS TAMAÑO  CARTA Y OFICIO   PARA USO EN   DIFERENTES DIRECCIONES Y/O DEPARTAMENTOS  DE LA MUNICIPALIDAD DE VILLA CANALES|,|29.marzo.2016 Hora:5:31:24 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|31.marzo.2016 Hora:8:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS Y ADQUISICIONES|,|1,000|,|04.abril.2016 Hora:4:19:57 p. m.|,|31.marzo.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q890.00|,|4670280|,|5181496|,|2342855|,|PEDIDO No. 609/2016, CANTIDAD -1-, PELADOR DE CABLE|,|16.marzo.2016 Hora:11:16:03 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.marzo.2016 Hora:9:00:00 a. m.|,|POLICLINICA|,|1|,|04.abril.2016 Hora:10:14:42 a. m.|,|22.marzo.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q77,850.00|,|4705017|,|12511862|,|2318024|,|ADQUISICION DE SONDAS DE ASPI. ENDOTRAEQUEAL SISTEMA CERRADO|,|31.marzo.2016 Hora:9:47:06 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.abril.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE CUILAPA|,|200~200~250~250|,|04.abril.2016 Hora:2:49:51 p. m.|,|04.abril.2016 Hora:10:30:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Papelería y artículos de librería~3. Salud e insumos hospitalarios~4. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q1,232.14|,|4690249|,|45260117|,|2342855|,|EVENTO 1956/16 SHAMPOO NEUTRO, FRASCO DE 600 ML.|,|22.marzo.2016 Hora:3:46:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|120|,|04.abril.2016 Hora:2:21:37 p. m.|,|29.marzo.2016 Hora:8:30:00 a. m.|
|Publicidad, campañas y vallas|,|Terminado adjudicado|,|Q30,712.14|,|4707753|,|80869122|,|3441008|,|La contratación de una persona individual o jurídica que brinde el servicio de publicidad televisiva, según términos de referencia adjuntos.|,|31.marzo.2016 Hora:4:14:36 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.abril.2016 Hora:2:00:00 p. m.|,|SECCIÓN DE COMPRAS|,|20|,|04.abril.2016 Hora:4:11:57 p. m.|,|04.abril.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q75,000.00|,|4682815|,|74070061|,|2342855|,|EVENTO NO. 424-2016|,|18.marzo.2016 Hora:3:54:34 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.marzo.2016 Hora:4:00:00 p. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|300,000|,|04.abril.2016 Hora:2:36:13 p. m.|,|22.marzo.2016 Hora:4:30:00 p. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q21,600.00|,|4532783|,|79857108|,|3377725|,|Kit de mantenimiento para Escaner Fujitsu|,|10.febrero.2016 Hora:3:00:29 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.febrero.2016 Hora:9:00:00 a. m.|,|DEPARTAMENTO DE ADQUISICIONES DE BIENES Y SERVICIOS|,|10~10~10|,|04.abril.2016 Hora:9:01:11 a. m.|,|12.febrero.2016 Hora:9:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q5,819.90|,|4702972|,|36637238|,|3441024|,|COMPRA DE HERRAMIENTAS PARA USO DE EMPAGUA DE LA REGENCIA NORTE|,|30.marzo.2016 Hora:12:56:07 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:11:00:00 a. m.|,|REGENCIA NORTE|,|2~3~3~10~5~5~3~3~2~3~3~3~3~3~3~8~3~3~40~50|,|04.abril.2016 Hora:4:12:46 p. m.|,|01.abril.2016 Hora:11:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q12,000.00|,|4680405|,|30428378|,|2318024|,|Adquisición de Reactivos para el diagnostico de tuberculosis del Laboratorio Nacional de Salud|,|18.marzo.2016 Hora:2:51:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.marzo.2016 Hora:10:00:00 a. m.|,|LABORATORIO NACIONAL DE SALUD|,|8~20|,|04.abril.2016 Hora:3:51:02 p. m.|,|29.marzo.2016 Hora:10:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q3,580.00|,|4680405|,|12074462|,|2318024|,|Adquisición de Reactivos para el diagnostico de tuberculosis del Laboratorio Nacional de Salud|,|18.marzo.2016 Hora:2:51:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.marzo.2016 Hora:10:00:00 a. m.|,|LABORATORIO NACIONAL DE SALUD|,|8~20|,|04.abril.2016 Hora:3:51:02 p. m.|,|29.marzo.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,993.55|,|4682718|,|320811|,|2342855|,|CÓDIGO: 759 IRBESARTAN, TABLETA 150 MG.|,|18.marzo.2016 Hora:4:06:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.marzo.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|10,612|,|04.abril.2016 Hora:4:24:19 p. m.|,|22.marzo.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q59,340.00|,|4682890|,|7127170|,|65135903|,|Compra de Tintas y Toner para uso de las unidades del Fondo Social de Solidaridad.|,|18.marzo.2016 Hora:7:28:04 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.marzo.2016 Hora:9:30:00 a. m.|,|FIDEICOMISO FONDO SOCIAL DE SOLIDARIDAD|,|4~4~5~5~5~5~5~5~2~2~4~4~4~4~1~4~5~5~5~6~6~6~2~2~2~2~4~4~5~3~1~6~2~2~2~2~3~3~2~2~2~5~18|,|04.abril.2016 Hora:3:11:39 p. m.|,|22.marzo.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,437.50|,|4647971|,|65488180|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA LA PACIENTE ANGELICA HERRADOR CON AFILIACION NUMERO 200700882587 FECHA DE CIRUGIA 16/03/2016 SOLICITA DR. DIEGO ORDOÑEZ.|,|10.marzo.2016 Hora:4:17:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|6~1~1~1|,|04.abril.2016 Hora:4:12:37 p. m.|,|14.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q21,730.00|,|4702115|,|5686792|,|2318024|,|ADQUISICIÓN DE NIMODIPINA, ATENOLOL, BROMHEXINA, ETAMSILATO, NIFEDIPINA, LOSARTAN E INDOMETACINA, PARA USO DEL HOSPITAL DE LA AMISTAD JAPÓN GUATEMALA.|,|30.marzo.2016 Hora:4:52:45 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE PUERTO BARRIOS|,|1,000~500~500~200~300~2,200~200|,|04.abril.2016 Hora:8:20:57 a. m.|,|01.abril.2016 Hora:8:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q6,499.42|,|4547438|,|571043K|,|2342855|,|SUMINISTRO DE CARNE DE CERDO|,|17.febrero.2016 Hora:11:18:33 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.febrero.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|04.abril.2016 Hora:9:21:29 a. m.|,|22.febrero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q357.14|,|4549163|,|65488180|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA LA PACIENTE MONICA MARLENY PEÑATE AQUINO, AFLIACION 184-132447, FECHA DE OPERACION 16/02/2016, SOLICITA DRA. JOSEFINA TOJIN|,|15.febrero.2016 Hora:1:08:43 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.febrero.2016 Hora:1:30:00 p. m.|,|HOSPITAL DE ESCUINTLA|,|1~2|,|04.abril.2016 Hora:4:36:56 p. m.|,|15.febrero.2016 Hora:2:00:00 p. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q4,000.00|,|4702743|,|86163914|,|2318024|,|ADQUISICION DE MATERIAL IMPRESO|,|30.marzo.2016 Hora:12:51:40 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:2:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|200~500~2,000~200|,|04.abril.2016 Hora:6:10:03 p. m.|,|01.abril.2016 Hora:2:30:00 p. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q3,560.00|,|4702743|,|4851498|,|2318024|,|ADQUISICION DE MATERIAL IMPRESO|,|30.marzo.2016 Hora:12:51:40 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:2:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|200~500~2,000~200|,|04.abril.2016 Hora:6:10:03 p. m.|,|01.abril.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q5,625.00|,|4665899|,|5801338|,|2342855|,|BOLSA DE 150 ML PARA TRANSFERENCIA DE HEMOCOMPONENTES, ESTERIL, EMPAQUE INDIVIDUAL . BOLSA|,|15.marzo.2016 Hora:2:01:01 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.marzo.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|300|,|04.abril.2016 Hora:9:36:33 a. m.|,|17.marzo.2016 Hora:10:30:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q1,020,000.00|,|4534298|,|8089396|,|4250702|,|MEJORAMIENTO CALLE 3RA CALLE FINAL Y 4TA AVENIDA FINAL, COLONIA 8 DE FEBRERO, SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|17.febrero.2016 Hora:10:50:46 a. m.|,|Licitación Pública (Art. 17 LCE)|,|Sólo en papel.|,|29.marzo.2016 Hora:9:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|04.abril.2016 Hora:7:26:23 p. m.|,|29.marzo.2016 Hora:9:30:00 a. m.|
