|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,232.14|,|4420144|,|22339655|,|2342855|,|COD. 1604 Antiofídico polivalente (de especies centroamericanas y/o guatemaltecas) Solución inyectable o Polvo para uso parenteral, vial con disolvente 10 ml ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE|,|08.enero.2016 Hora:12:53:14 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:2:06:05 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,955.04|,|4384911|,|41660102|,|2342855|,|VENDA DE MALLA TUBULAR, ELASTICA CORTABLE, FLEXIBLE, HIPOALERGENICO, EN ROLLO DE 3 PULGADAS DE DIAMETRO, PRESENTACION ROLLO DE 25 METROS.VENDA. (J-0090)|,|03.diciembre.2015 Hora:3:30:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:7:11:10 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,928.57|,|4418263|,|37397397|,|2342855|,|EVENTO 64-16, CODIGO 10396|,|07.enero.2016 Hora:10:47:51 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.enero.2016 Hora:9:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|18.enero.2016 Hora:12:59:23 p. m.|,|11.enero.2016 Hora:9:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q1,607.14|,|4404181|,|7194757|,|2342855|,|MANTENIMIENTO PREVENTIVO TRIMESTRAL, SISTEMA DE INYECCION Y EXTRACCION DE AIRE DE LAVANDERIA, P.5400/15|,|22.diciembre.2015 Hora:11:53:09 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:11:27:50 a. m.|,|29.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,049.11|,|4429036|,|12074462|,|2342855|,|CODIGO 1193 MEDIO DE CULTIVO AGAR CROMOGÉNICO PARA CANDIDA FRASCO DE 450-500 G. PRIMERA PROGRAMACION CUATRIMESTRAL 2016.|,|11.enero.2016 Hora:4:53:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|18.enero.2016 Hora:3:48:08 p. m.|,|14.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q42,410.71|,|4384733|,|12511862|,|2342855|,|TUBO DE VINIL TRANSPARENTE PARA ASPIRACION DE SECRECIONES, CON ADAPTADORES EN LOS EXTREMOS, 3/16" DE DIAMETRO INTERNO Y 72" DE LONGITUD MINIMA.TUBO. (J-0074)|,|03.diciembre.2015 Hora:3:43:53 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:8:32:00 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q593.75|,|4429133|,|12074462|,|2342855|,|CODIGO 11473 MEDIO DE CULTIVO CALDO THIOGLICOLATO CON INDICADOR FRASCO. PRIMERA PROGRAMACION CUATRIMESTRAL 2016.|,|11.enero.2016 Hora:4:57:18 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|18.enero.2016 Hora:3:32:33 p. m.|,|14.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q47,477.14|,|4429958|,|7950837|,|2342855|,|XTANDI (ENZALUTAMIDA) CAPSULA DE 40 MG|,|12.enero.2016 Hora:9:10:46 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:9:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|1|,|18.enero.2016 Hora:12:14:36 p. m.|,|13.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q45,450.00|,|4437403|,|30428378|,|2342855|,|3636 TRIGLICÉRIDOS, REACTIVO PARA LA DETERMINACIÓN DE|,|13.enero.2016 Hora:12:49:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:8:30:00 a. m.|,|CONSULTORIO ZACAPA, ZACAPA|,|1|,|18.enero.2016 Hora:1:51:31 p. m.|,|15.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,088.00|,|4420470|,|39796558|,|2342855|,|COD. 931 Paracetamol (acetaminofén) Tableta de 500 mg ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO AFECTANDOLE COMPRAS FUTURAS, SI NO TIENE ACREDITAMIENTO EN CUENTA CON EL  IGSS NO COTIZAR|,|08.enero.2016 Hora:1:00:36 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:4:35:18 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q736.61|,|4380371|,|43969968|,|2342855|,|CUCHILLA DESECHABLE PARA RASURADORA QUIRURGICA. COMPATIBLE A MAQUINA 3M.CUCHILLA. (J-0013)|,|03.diciembre.2015 Hora:8:13:43 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:9:30:13 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q20,035.71|,|4425359|,|574260|,|2342855|,|COD. 901 Proglumetacina, dimaleato Cápsula o comprimido 150 mg. SA-06 71/2014 EN TRAMITE. ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO AFECTANDOLE COMPRAS FUTURAS, SI NO TIENE|,|08.enero.2016 Hora:4:06:13 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:4:37:43 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q29,598.21|,|4417631|,|32337167|,|2342855|,|CODIGO 57012 DETERGENTE CLORADO AL 16% EN POLVO PRESENTACION TAMBO DE 25 LIBRAS.  PRIMERA PROGRAMACION CUATRIMESTRAL 2016.|,|06.enero.2016 Hora:3:44:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|18.enero.2016 Hora:10:54:50 a. m.|,|12.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q72,321.43|,|4437241|,|26654113|,|2342855|,|3000 SISTEMA PARA DETERMINACIÓN MICROSCÓPICA PARA EL ANÀLISIS DE ORINA|,|13.enero.2016 Hora:12:46:59 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:8:30:00 a. m.|,|CONSULTORIO ZACAPA, ZACAPA|,|1|,|18.enero.2016 Hora:1:49:04 p. m.|,|15.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q21,600.00|,|4436733|,|953040|,|2342855|,|1200 TIEMPO DE TROMBOPLASTINA PARCIAL, REACTIVOS PARA MEDIR|,|13.enero.2016 Hora:12:11:45 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:8:30:00 a. m.|,|CONSULTORIO ZACAPA, ZACAPA|,|1|,|18.enero.2016 Hora:12:08:04 p. m.|,|15.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,000.00|,|4419995|,|2358033K|,|2342855|,|COD. 2070 Metamizol Sódico Solución inyectable de 500 mg/ml ampolla de 2 ml ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO AFECTANDOLE COMPRAS FUTURAS, SI NO TIENE ACREDITAMIENTO EN CUENTA|,|08.enero.2016 Hora:12:37:55 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:11:07:30 a. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q18,000.00|,|4439732|,|38619474|,|3377946|,|SERVICIO DE EXTRACCIÓN DE BASURA PARA EL AÑO 2016.|,|13.enero.2016 Hora:3:05:24 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:5:00:00 p. m.|,|UNIDAD COMPRADORA GENERAL UDAF_MRE|,|1|,|18.enero.2016 Hora:11:34:13 a. m.|,|15.enero.2016 Hora:5:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q16,974.90|,|4419413|,|39796558|,|2342855|,|IBUPROFENO TABLETA 400 MG, -COD IGSS 944-|,|07.enero.2016 Hora:2:09:55 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:9:30:00 a. m.|,|CONSULTORIO CHIQUIMULA, CHIQUIMULA|,|1|,|18.enero.2016 Hora:3:31:18 p. m.|,|13.enero.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q32,526.79|,|4384849|,|26521881|,|2342855|,|VENDAJE SINTETICO DE FIBRA DE VIDRIO O PLASTICO DE 3" DE ANCHO X 4 YARDAS DE LARGO, EMPAQUE INDIVIDUAL HERMETICO.ROLLO. (J-0084)|,|03.diciembre.2015 Hora:3:38:16 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:8:03:41 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,660.71|,|4419391|,|4482328|,|2342855|,|COD. 14509 CAPSULA PARA AMALGAMA DE PLATA, PREDOSIFICADA, DE UNA DOSIS, FASE DISPERSA DE 400 MG DE ALEACION DE PLATA Y 296 MG DE MERCURIO, FRAGUADO LENTO, UNIDAD, FORMULA QUE DEBE CUMPLIR CON:|,|08.enero.2016 Hora:12:29:23 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:10:11:04 a. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q9,062.50|,|4332334|,|65488180|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA EL PACIENTE HARIM I. GONZALEZ, AFILIACION 172479099, FECHA DE OPERACION 10/11/2015, SOLICITA JOHNNATAN ORELLANA, FECHA DE OPERACION 10/11/2015|,|09.noviembre.2015 Hora:10:08:22 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|09.noviembre.2015 Hora:11:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|5|,|18.enero.2016 Hora:4:02:47 p. m.|,|09.noviembre.2015 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q7,991.07|,|4329104|,|65488180|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA EL PACIENTE ELMER LOPEZ, AFILIACION 201002662182, FECHA DE OPERACION 09/11/2015, SOLICITA DR. JOHNNATAN ORELLANA|,|06.noviembre.2015 Hora:9:54:35 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.noviembre.2015 Hora:10:45:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|3|,|18.enero.2016 Hora:3:57:41 p. m.|,|06.noviembre.2015 Hora:11:15:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,170.07|,|4384687|,|74867784|,|2342855|,|FERULA RECTA DE METAL.FERULA. (J-0071)|,|03.diciembre.2015 Hora:3:45:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:9:11:19 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q24,797.25|,|4404130|,|5801338|,|2342855|,|MANTENIMIENTO PREVENTIVO TRIMESTRAL, 01 EQUIPO DE ARTROSCOPIA STRIKER Y 01 EQUIPOO DE VIDEO STRIKER, P.5396/15|,|22.diciembre.2015 Hora:11:59:00 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:12:02:12 p. m.|,|29.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,928.57|,|4419251|,|4482328|,|2342855|,|COD. 9573 CORONAS DE ACERO INOXIDABLE, PEDIATRICAS; SUPERIORES ANTERIORES LATERALES; IZQUIERDOS; DIFERENTES NUMEROS, DEL 1 AL 6. UNIDAD ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO|,|08.enero.2016 Hora:12:26:04 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:10:50:07 a. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,075.00|,|4384636|,|4556984|,|2342855|,|CINTA TESTIGO PARA ESTERILIZACION EN PLASMA POR PEROXIDO DE HIDROGENO.ROLLO.	(J-0068)|,|03.diciembre.2015 Hora:3:46:47 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:9:03:23 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q5,115.25|,|4423445|,|22356274|,|2342855|,|553 - ÓXIDO DE ZINC (PASTA LASSAR), PASTA, TARRO O TUBO 120G. C-1300|,|08.enero.2016 Hora:3:00:21 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|18.enero.2016 Hora:3:52:11 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q13,724.10|,|4421795|,|4751124|,|2342855|,|COD. 643 Verapamilo Tableta de liberación prolongada de 240 mg ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO AFECTANDOLE COMPRAS FUTURAS, SI NO TIENE ACREDITAMIENTO EN CUENTA CON EL  IGSS|,|08.enero.2016 Hora:2:35:26 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:5:33:14 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q937.50|,|4419847|,|8362653|,|2342855|,|COD. 9588 ANESTÉSICO DENTAL LOCAL INYECTABLE, CARTUCHO DE VIDRIO DESCARTABLE DE 1.8 ML. LIDOCAINA Y EPINEFRINA 2% 1:100,000 PRESENTACIÓN 50 CARTUCHOS CARTUCHO ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE|,|08.enero.2016 Hora:12:32:03 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|18.enero.2016 Hora:10:45:39 a. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q31,000.00|,|4437039|,|39779637|,|2551179|,|CONTRATACIÓN DE HOSTING Y ACTUALIZACIÓN DE  SITIO WEB DE LA ESCUELA DE POSTGRADO|,|13.enero.2016 Hora:2:01:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:1:00:00 p. m.|,|FACULTAD DE CIENCIAS ECONOMICAS|,|1|,|18.enero.2016 Hora:9:24:47 a. m.|,|15.enero.2016 Hora:1:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q10,000.00|,|4437012|,|30428378|,|2342855|,|800 BILIRRUBINA DIRECTA, REACTIVO PARA LA DETERMINACIÓN DE|,|13.enero.2016 Hora:12:27:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:8:30:00 a. m.|,|CONSULTORIO ZACAPA, ZACAPA|,|1|,|18.enero.2016 Hora:12:28:08 p. m.|,|15.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q25,553.57|,|4440129|,|45334544|,|2342855|,|PREGABALINA COMPRIMIDO RECUBIERTO 75 MG|,|13.enero.2016 Hora:3:15:12 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:8:30:00 a. m.|,|CONSULTORIO ZACAPA, ZACAPA|,|1|,|18.enero.2016 Hora:2:56:48 p. m.|,|14.enero.2016 Hora:9:00:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q45,000.00|,|4416104|,|32364954|,|2342855|,|S/C BOLSA NEGRA TONELERA 35*50*5.  PRIMERA PROGRAMACION CUATRIMESTRAL 2016.|,|06.enero.2016 Hora:2:54:07 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|18.enero.2016 Hora:12:22:15 p. m.|,|12.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q24,711.50|,|4418298|,|39796558|,|2342855|,|EVENTO 65-16, CODIGO 942|,|07.enero.2016 Hora:10:48:46 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.enero.2016 Hora:9:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|18.enero.2016 Hora:12:53:39 p. m.|,|11.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q278.57|,|4384709|,|37591126|,|2342855|,|MASCARILLA DESCARTABLE DURA CON PROTECTOR NASAL Y CINTA ELASTICA.MASCARILLA. (J-0072)|,|03.diciembre.2015 Hora:3:44:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:9:14:03 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q652.75|,|4423267|,|15292355|,|2342855|,|2611 - PROPANOLOL CLORHIDRATO, TABLETA 40MG. C-637|,|08.enero.2016 Hora:2:57:11 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|18.enero.2016 Hora:3:44:29 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,745.00|,|4408756|,|40878422|,|2342855|,|Gliclazida, Comprimidos ranurados de liberación modificada 60 mg|,|30.diciembre.2015 Hora:8:25:52 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.enero.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:8:03:39 a. m.|,|06.enero.2016 Hora:2:00:00 p. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q35,607.14|,|4428390|,|67364373|,|2342855|,|SUMINISTRO DE ABARROTES|,|12.enero.2016 Hora:4:13:57 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|18.enero.2016 Hora:3:38:29 p. m.|,|14.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q10,267.86|,|4338634|,|65488180|,|2342855|,|MATERIAL DE OSTEOSINTESIS PARA EL PACIENTE CARLOS ESCOBAR, AFILIACION 156392169, FECHA DE OPERACION 12/11/2015, SOLICITA DR. CHRISTIAN SUNDFELD|,|11.noviembre.2015 Hora:11:20:51 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.noviembre.2015 Hora:12:00:00 p. m.|,|HOSPITAL DE ESCUINTLA|,|3|,|18.enero.2016 Hora:4:07:51 p. m.|,|11.noviembre.2015 Hora:12:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,912.00|,|4423380|,|40878422|,|2342855|,|5,120 - DICLORHIDRATO DE TRIMETAZIDINA, TABLETA DE LIBERACION MODIFICADA 35MG.. C-1126|,|08.enero.2016 Hora:2:59:36 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|18.enero.2016 Hora:3:54:43 p. m.|,|13.enero.2016 Hora:8:30:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,683.04|,|4417445|,|6050522|,|2342855|,|S/C CLORO LIQUIDO 5 %, GALON. PRIMERA PROGRAMACION CUATRIMESTRAL 2016.|,|06.enero.2016 Hora:3:46:22 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|18.enero.2016 Hora:10:57:51 a. m.|,|12.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q81,964.29|,|4380363|,|8054681|,|2342855|,|JABÓN DETERGENTE MULTIENZIMÁTICO PARA INSTRUMENTAL. GALÓN CON DOSIFICADOR INTEGRADO.GALON. (J-0012)|,|03.diciembre.2015 Hora:8:16:09 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|18.enero.2016 Hora:9:32:45 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,642.86|,|4429427|,|30428378|,|2342855|,|CODIGO 12644 ANTÍGENO PROSTÁTICO ESPECÍFICO TOTAL, REACTIVO PARA LA DETERMINACIÓN DE PRUEBA. PRIMERA PROGRAMACION CUATRIMESTRAL 2016. EN TRAMITE SA-06 NUMERO 117-2014.|,|12.enero.2016 Hora:8:30:27 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|18.enero.2016 Hora:3:59:10 p. m.|,|14.enero.2016 Hora:10:30:00 a. m.|
