UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|ESCUELA DE CIENCIAS LINGUISTICAS/CALUSAC.|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|CHIQUIMULA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|CENTRO UNIVERSITARIO DE ORIENTE (CUNORI)|CHIQUIMULA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|FACULTAD DE INGENIERIA.|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|FACULTAD DE CIENCIAS ECONOMICAS|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|FACULTAD DE CIENCIAS MÉDICAS|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|CHIMALTENANGO|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|CENTRO UNIVERSITARIO DE CHIMALTENANGO|CHIMALTENANGO
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|ALTA VERAPAZ|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|CENTRO UNIVERSITARIO DE PETEN -CUDEP-|SAN BENITO
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|FACULTAD DE ODONTOLOGIA|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|UNIDAD COMPRADORA CENTRAL / DEPARTAMENTO DE PROVEEDURÍA|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|DIRECCION GENERAL DE EXTENSIÓN/CEDESYD|GUATEMALA
UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-|GUATEMALA|2551179|11300060 - UNIV. DE SAN CARLOS DE GUAT. -USAC-.|ESCUELA DE CIENCIA POLITICA|GUATEMALA
MUNICIPALIDAD DE CONCEPCIÓN, SOLOLÁ|ALTA VERAPAZ|6793371|12100708 - MUNICIPALIDAD DE CONCEPCION|TESORERIA MUNICIPAL CONCEPCION SOLOLA|ϻ�COBáN
ORGANISMO JUDICIAL|QUETZALTENANGO|3377725|11120002 - ORGANISMO JUDICIAL|UNIDAD DE COMPRAS REGIONAL DE QUETZALTENANGO|QUETZALTENANGO
ORGANISMO JUDICIAL|GUATEMALA|3377725|11120002 - ORGANISMO JUDICIAL|SECRETARIA DE COMUNICACION SOCIAL Y PROTOCOLO|GUATEMALA
ORGANISMO JUDICIAL|GUATEMALA|3377725|11120002 - ORGANISMO JUDICIAL|DEPARTAMENTO DE ADQUISICIONES DE BIENES Y SERVICIOS|GUATEMALA
MINISTERIO DE TRABAJO Y PREVISIÓN SOCIAL|GUATEMALA|3440168|11130010 - MINISTERIO DE TRABAJO Y PREVISIÓN SOCIAL|CONTRATACIONES Y ADQUISICIONES|GUATEMALA
MUNICIPALIDAD DE JUTIAPA, JUTIAPA|JUTIAPA|2289520|12102201 - MUNICIPALIDAD DE JUTIAPA|OFICINA DE PROYECTOS MUNI|JUTIAPA
SECRETARÍA DE COORDINACIÓN EJECUTIVA DE LA PRESIDENCIA|GUATEMALA|6881173|11130016 - SECRETARÍA DE COORDINACION  EJECUTIVA  DE LA PRESIDENCIA|DEPARTAMENTO FINANCIERO SCEP-CENTRAL|GUATEMALA
MUNICIPALIDAD DE RETALHULEU, RETALHULEU|RETALHULEU|4273109|12101101 - MUNICIPALIDAD DE RETALHULEU|UNIDAD DE COMPRAS|RETALHULEU
MUNICIPALIDAD DE COMALAPA, CHIMALTENANGO|CHIMALTENANGO|6150004|12100404 - MUNICIPALIDAD DE COMALAPA|MUNI COMALAPA|SAN JUAN COMALAPA
MUNICIPALIDAD DE JEREZ, JUTIAPA|JUTIAPA|6996329|12102208 - MUNICIPALIDAD DE JEREZ|OFICINA DE PLANIFICACION MUNICIPAL|JEREZ
MUNICIPALIDAD DE JEREZ, JUTIAPA|JUTIAPA|6996329|12102208 - MUNICIPALIDAD DE JEREZ|DIRECCION DE ADMINISTRACION FINANCIERA INTEGRADA MUNICIPAL|JEREZ
MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ, SACATEPÉQUEZ|ALTA VERAPAZ|6252087|12100306 - MUNICIPALIDAD DE SANTIAGO SACATEPEQUEZ|DIRECCION MUNICIPAL DE PLANIFICACION|ϻ�COBáN
MUNICIPALIDAD DE CONCEPCIÓN, HUEHUETENANGO|HUEHUETENANGO|5986699|12101322 - MUNICIPALIDAD DE CONCEPCION|TESORERÌA MUNICIPAL|ϻ�COBáN
MUNICIPALIDAD DE MORAZAN, EL PROGRESO|EL PROGRESO|618085K|12100202 - MUNICIPALIDAD DE MORAZAN|OFICINA MUNICIPAL DE PLANIFICACION|ϻ�COBáN
MUNICIPALIDAD DE COLOMBA, QUETZALTENANGO|QUETZALTENANGO|6578527|12100917 - MUNICIPALIDAD DE COLOMBA|DEPARTAMENTO DE COMPRAS Y CONTRATACIONES|COLOMBA
MUNICIPALIDAD DE RAXRUHA ALTA VERAPAZ|ALTA VERAPAZ|61655066|12101617 - MUNICIPALIDAD DE RAXRUHA|MUNICIPALIDAD RAXRUHÁ|SAN PEDRO CARCHá
CONSEJO NACIONAL DE ÁREAS PROTEGIDAS|GUATEMALA|6632580|11130016 - CONSEJO NACIONAL DE AREAS PROTEGIDAS|DEPARTAMENTO DE COMPRAS|GUATEMALA
MUNICIPALIDAD DE AGUA BLANCA, JUTIAPA|JUTIAPA|5493048|12102204 - MUNICIPALIDAD DE AGUA BLANCA|TESORERIA MUNICIPAL|AGUA BLANCA
INSTITUTO GUATEMALTECO DE TURISMO -INGUAT-|GUATEMALA|3441008|11200053 - INST. GUATEMALTECO DE TURISMO -INGUAT-|SECCIÓN DE COMPRAS|GUATEMALA
BENEMÉRITO CUERPO DE BOMBEROS MUNICIPALES|GUATEMALA|6636950|null|DEPARTAMENTO DE COMPRAS DEL C.B.M.|GUATEMALA
MUNICIPALIDAD DE FLORES COSTA CUCA, QUETZALTENANGO|QUETZALTENANGO|624775K|12100922 - MUNICIPALIDAD DE FLORES COSTA CUCA|DIRECCION MUNICIPAL DE PLANIFICACION FLORES C.C.|FLORES COSTA CUCA
MUNICIPALIDAD DE IPALA, CHIQUIMULA|CHIQUIMULA|5563046|12102011 - MUNICIPALIDAD DE IPALA|DEPARTAMENTO DE COMPRAS|IPALA
MINISTERIO DE EDUCACIÓN|ALTA VERAPAZ|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE SUCHITEPEQUEZ|MAZATENANGO
MINISTERIO DE EDUCACIÓN|JUTIAPA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE JUTIAPA|JUTIAPA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN GENERAL DE FORTALECIMIENTO DE LA COMUNIDAD EDUCATIVA -DIGEFOCE-|GUATEMALA
MINISTERIO DE EDUCACIÓN|ALTA VERAPAZ|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE TOTONICAPAN|ϻ�COBáN
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DE INFORMÁTICA -DINFO-|GUATEMALA
MINISTERIO DE EDUCACIÓN|EL PROGRESO|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE EL PROGRESO|GUASTATOYA
MINISTERIO DE EDUCACIÓN|QUETZALTENANGO|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE QUETZALTENANGO|QUETZALTENANGO
MINISTERIO DE EDUCACIÓN|JALAPA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE JALAPA|JALAPA
MINISTERIO DE EDUCACIÓN|CHIMALTENANGO|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN CHIMALTENANGO|CHIMALTENANGO
MINISTERIO DE EDUCACIÓN|SAN MARCOS|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE SAN MARCOS|SAN MARCOS
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN GENERAL DE CURRÍCULO -DIGECUR-|GUATEMALA
MINISTERIO DE EDUCACIÓN|RETALHULEU|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE RETALHULEU|RETALHULEU
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCION GENERAL DE EDUCACION FISICA|GUATEMALA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN GENERAL DE GESTIÓN DE CALIDAD EDUCATIVA -DIGECADE-|GUATEMALA
MINISTERIO DE EDUCACIÓN|ALTA VERAPAZ|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE ALTA VERAPAZ|ϻ�COBáN
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN GENERAL DE EDUCACIÓN BILINGUE|GUATEMALA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA ORIENTE|GUATEMALA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN GENERAL DE ACREDITACIÓN Y CERTIFICACIÓN -DIGEACE-|GUATEMALA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|JUNTA CALIFICADORA DE PERSONAL|GUATEMALA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN GENERAL DE PARTICIPACIÓN COMUNITARIA Y SERVICIOS DE APOYO -DIGEPSA-|GUATEMALA
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DESPACHO SUPERIOR|GUATEMALA
MINISTERIO DE EDUCACIÓN|ALTA VERAPAZ|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCION DEPARTAMENTAL DE EDUCACION DE SACATEPEQUEZ|ANTIGUA GUATEMALA
MINISTERIO DE EDUCACIÓN|ALTA VERAPAZ|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACION DE SOLOLA|ϻ�COBáN
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA OCCIDENTE|MIXCO
MINISTERIO DE EDUCACIÓN|BAJA VERAPAZ|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE BAJA VERAPAZ|SAN PEDRO CARCHá
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DE PLANIFICACIÓN EDUCATIVA -DIPLAN-|GUATEMALA
MINISTERIO DE EDUCACIÓN|ESCUINTLA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE ESCUINTLA|ESCUINTLA
MINISTERIO DE EDUCACIÓN|IZABAL|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE IZABAL|PUERTO BARRIOS
MINISTERIO DE EDUCACIÓN|GUATEMALA|3225399|11130008 - MINISTERIO DE EDUCACIÓN|DIRECCIÓN DE ADQUISICIONES Y CONTRATACIONES -DIDECO-|GUATEMALA
AGENCIA NACIONAL DE ALIANZAS PARA EL DESARROLLO DE INFRAESTRUCTURA ECONOMICA -ANADIE|GUATEMALA|80337007|11200068 - AGENCIA NACIONAL DE ALIANZAS PARA EL DESARROLLO DE INFRAESTRUCTURA ECONOMICA (ANADIE)|AGENCIA NACIONAL DE ALIANZAS PARA EL DESARROLLO DE INFRAESTRUCTURA ECONÓMICA|GUATEMALA
MUNICIPALIDAD DE CHAJUL, QUICHÉ|ALTA VERAPAZ|6895069|12101405 - MUNICIPALIDAD DE CHAJUL|COMPRADOR HIJO|CHAJUL
MUNICIPALIDAD DE CHICHE, QUICHÉ|ALTA VERAPAZ|6734391|12101402 - MUNICIPALIDAD DE CHICHE|TESORERIA, MUNICIPALIDAD DE CHICHE|ϻ�COBáN
MUNICIPALIDAD DE SANTA CATARINA MITA, JUTIAPA|JUTIAPA|6124704|12102203 - MUNICIPALIDAD DE SANTA CATARINA MITA|DIRECCION MUNICIPAL DE PLANIFICACION|SANTA CATARINA MITA
MUNICIPALIDAD DE SALAMA, BAJA VERAPAZ|BAJA VERAPAZ|4246306|12101501 - MUNICIPALIDAD DE SALAMA|DEPARTAMENTO DE COMPRAS|SAN PEDRO CARCHá
COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES|GUATEMALA|4293347|11140029 - COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES|COMPRAS CONRED|GUATEMALA
INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|GUATEMALA|974250|11200054 - INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|COMPRAS INFOM - UNEPAR|GUATEMALA
INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|GUATEMALA|974250|11200054 - INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|COMPRAS UDAF -INFOM|GUATEMALA
EMPRESA MUNICIPAL RURAL DE ELECTRICIDAD DE PLAYA GRANDE, IXCAN QUICHE|ALTA VERAPAZ|19920040|21200098 - EMPRESA MUNICIPAL RURAL DE ELECTRICIDAD PLAYA GRANDE, IXC¿N|GERENCIA GENERAL|ϻ�COBáN
CONSEJO NACIONAL PARA LA PROTECCIÓN DE LA ANTIGUA GUATEMALA -CNPAG-|ALTA VERAPAZ|2010526|11200036 - CJO. NAC. PARA LA PROT. DE LA ANT. GUAT. -CNPAG-|UNIDAD COMPRADORA GENERAL|ANTIGUA GUATEMALA
FEDERACION NACIONAL DE CICLISMO DE GUATEMALA|GUATEMALA|4417089|11300070 - FEDERACION NACIONAL DE CICLISMO DE GUATEMALA|FEDERACION NACIONAL DE CICLISMO|GUATEMALA
COMITÉ OLÍMPICO GUATEMALTECO -COG-|GUATEMALA|3052915|11300062 - COMITE OLIMPICO GUATEMALTECO  -COG-|UNIDAD COMPRADORA CENTRAL|GUATEMALA
CONTRALORÍA GENERAL DE CUENTAS|GUATEMALA|637672K|11140020 - CONTRALORÍA GENERAL DE CUENTAS|CONTRALORIA GENERAL DE CUENTAS|GUATEMALA
PROCURADURIA GENERAL DE LA NACIÓN|GUATEMALA|7177933|11140021 - PROCURADURIA GENERAL DE LA NACIÓN|PROCURADURÍA GENERAL DE LA NACIÓN|GUATEMALA
MUNICIPALIDAD DE TAXISCO, SANTA ROSA|SANTA ROSA|6181252|12100609 - MUNICIPALIDAD DE TAXISCO|DEPARTAMENTO DE COMPRAS|TAXISCO
EMPRESA PORTUARIA QUETZAL -EPQ-|ESCUINTLA|3377830|21100075 - EMPRESA PORTUARIA QUETZAL -EPQ-|DEPARTAMENTO DE COMPRAS|ϻ�COBáN
MINISTERIO DE DESARROLLO SOCIAL|GUATEMALA|77115023|11130020 -  MINISTERIO DE DESARROLLO SOCIAL|UNIDAD DE ADMINISTRACI¿N FINANCIERA UDAF DEL MINISTERIO DE DESARROLLO SOCIAL|GUATEMALA
MUNICIPALIDAD DE SANTA MARÍA DE JESÚS, SACATEPÉQUEZ|ALTA VERAPAZ|6180779|12100311 - MUNICIPALIDAD DE SANTA MARIA DE JESUS|UNIDAD DE COMPRAS|ϻ�COBáN
CORTE DE CONSTITUCIONALIDAD|GUATEMALA|6687598|11140024 - CORTE DE CONSTITUCIONALIDAD.|DEPARTAMENTO DE COMPRAS|GUATEMALA
MUNICIPALIDAD DE ORATORIO, SANTA ROSA|ALTA VERAPAZ|6527396|12100606 - MUNICIPALIDAD DE ORATORIO|DEPARTAMENTO DE COMPRAS TESORERIA DE ORATORIO|ϻ�COBáN
MUNICIPALIDAD DE SAN SEBASTIAN, RETALHULEU|RETALHULEU|6452191|12101102 - MUNICIPALIDAD DE SAN SEBASTIAN|TESORERIA MUNICIPAL|ϻ�COBáN
MUNICIPALIDAD DE CHISEC, ALTA VERAPAZ|ALTA VERAPAZ|5235235|12101613 - MUNICIPALIDAD DE CHISEC|ENCARGADO DE COMPRAS|CHISEC
MUNICIPALIDAD DE CHISEC, ALTA VERAPAZ|ALTA VERAPAZ|5235235|12101613 - MUNICIPALIDAD DE CHISEC|DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN|CHISEC
MUNICIPALIDAD DE RÍO BLANCO, SAN MARCOS|SAN MARCOS|6434126|12101228 - MUNICIPALIDAD DE RIO BLANCO|JAIRO VASQUEZ|ϻ�COBáN
MUNICIPALIDAD DE MIXCO, GUATEMALA|GUATEMALA|2346125|12100108 - MUNICIPALIDAD DE MIXCO|UNIDAD DE COMPRAS|MIXCO
MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS, SANTA ROSA|SANTA ROSA|6767184|12100613 - MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS|DIRECCION MUNICIPAL DE PLANIFICACION|ϻ�COBáN
MUNICIPALIDAD DE SAN JOSÉ POAQUIL, CHIMALTENANGO|CHIMALTENANGO|626297K|12100402 - MUNICIPALIDAD DE SAN JOSE POAQUIL|MUNICIPALIDAD DE SAN JOSE POAQUIL DEPARTAMENTO DE CHIMALTENANGO|ϻ�COBáN
OFICINA NACIONAL DE PREVENCIÓN DE LA TORTURA Y OTROS TRATOS O PENAS CRUELES,INHUMANOS O DEGRADANTES|GUATEMALA|86397001|11140074 - OFICINA NACIONAL DE PREVENCION DE LA TORTURA Y OTROS TRATOS O PENAS CRUELES, INHUMANOS O DEGRADANTES|SUELDOS Y PRESTACIONES OFICINA NACIONAL DE PREVENCION DE LA TORTURA|GUATEMALA
MUNICIPALIDAD DE SAN MARCOS, SAN MARCOS|SAN MARCOS|1766562|12101201 - MUNICIPALIDAD DE SAN MARCOS|UNIDAD DE COMPRAS MSM|SAN MARCOS
MUNICIPALIDAD DE SAN CRISTÓBAL TOTONICAPAN, TOTONICAPÁN|ALTA VERAPAZ|6651437|12100802 - MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN|TESORERIA MUNICIPAL DE SAN CRISTOBAL TOTONICAPAN, TOTONICAPAN|ϻ�COBáN
MUNICIPALIDAD DE SANTA CATARINA PINULA, GUATEMALA|GUATEMALA|6180698|12100102 - MUNICIPALIDAD DE SANTA CATARINA PINULA|COMPRAS|SANTA CATARINA PINULA
MUNICIPALIDAD DE LA UNIÓN, ZACAPA|ZACAPA|6264824|12101909 - MUNICIPALIDAD DE LA UNION|DIRECCION ADMINISTRATIVA FINACIERA DAFIM|ϻ�COBáN
MUNICIPALIDAD DE LA LIBERTAD, PETÉN|ALTA VERAPAZ|6871755|12101705 - MUNICIPALIDAD DE LA LIBERTAD|DMP MUNICIPALIDAD DE LA LIBERTAD, PETEN|LA LIBERTAD
MUNICIPALIDAD DE SAN ANDRÉS VILLA SECA, RETALHULEU|RETALHULEU|6248470|12101106 - MUNICIPALIDAD DE SAN ANDRES VILLA SECA|DIRECCIÓN ADMINISTRACIÓN FINANCIERA MUNICIPAL|ϻ�COBáN
MUNICIPALIDAD DE CHIQUIMULA, CHIQUIMULA|CHIQUIMULA|4423763|12102001 - MUNICIPALIDAD DE CHIQUIMULA|MUNICIPALIDAD DE CHIQUIMULA|CHIQUIMULA
MUNICIPALIDAD DE SAN PEDRO NECTA, HUEHUETENANGO|HUEHUETENANGO|5986605|12101306 - MUNICIPALIDAD DE SAN PEDRO NECTA|MUNICIPALIDAD SAN PEDRO NECTA, ADMINISTRACION JULIO AMBROCIO|SAN PEDRO NECTA
MUNICIPALIDAD DE CONCEPCIÓN TUTUAPA, SAN MARCOS|SAN MARCOS|6200060|12101206 - MUNICIPALIDAD DE CONCEPCION TUTUAPA|UNIDAD DE COMPRAS TUTUAPA|ϻ�COBáN
MUNICIPALIDAD DE AYUTLA, SAN MARCOS|SAN MARCOS|6376517|12101217 - MUNICIPALIDAD DE AYUTLA|DEPARTAMENTO COMPRAS MUNICIPALIDAD AYUTLA|SAN MARCOS
SECRETARÍA DE ASUNTOS AGRARIOS DE LA PRESIDENCIA DE LA REPÚBLICA|GUATEMALA|29514746|11130016 - SECRETARÍA DE ASUNTOS AGRARIOS DE LA PRESIDENCIA DE LA REP|UNIDAD DE COMPRAS DE LA SAA|GUATEMALA
MUNICIPALIDAD DE SANTA ANA, PETÉN|ALTA VERAPAZ|5026024|12101707 - MUNICIPALIDAD DE SANTA ANA|MUNICIPALIDAD DE SANTA ANA, PETEN|SANTA ANA
MUNICIPALIDAD DE SANTA MARÍA IXHUATÁN, SANTA ROSA|SANTA ROSA|25891278|12100610 - MUNICIPALIDAD DE SANTA MARIA IXHUATAN|DEPARTAMENTO DE COMPRAS|ϻ�COBáN
MUNICIPALIDAD DE PANZOS, ALTA VERAPAZ|ALTA VERAPAZ|4128834|12101607 - MUNICIPALIDAD DE PANZOS|MUNICIPALIDAD DE PANZOS|ϻ�COBáN
COMISION PRESIDENCIAL CONTRA LA DISCRIMINACION Y EL RACISMO|GUATEMALA|32990693|11130016 - COMISION PRESIDENCIAL CONTRA LA DISCRIMINACION Y EL RACISMO CONTRA LOS PUEBLOS INDIGENAS|COMPRAS|GUATEMALA
INSTITUTO NACIONAL DE COMERCIALIZACIÓN AGRÍCOLA -INDECA-|GUATEMALA|3190161|21100078 - INST. NAC. DE COMER. AGRICOLA -INDECA-|DEPARTAMENTO DE COMPRAS|VILLA NUEVA
MUNICIPALIDAD DE SAN MIGUEL ACATAN, HUEHUETENANGO|HUEHUETENANGO|4250990|12101313 - MUNICIPALIDAD DE SAN MIGUEL ACATAN|MUNICIPALIDAD, SAN MIGUEL ACATÁN,HUEHUETENANGO|ϻ�COBáN
MUNICIPALIDAD DE SAN MARTÍN JILOTEPEQUE, CHIMALTENANGO|CHIMALTENANGO|5035120|12100403 - MUNICIPALIDAD DE SAN MARTIN JILOTEPEQUE|DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN|ϻ�COBáN
FEDERACION NACIONAL DE LUCHAS DE GUATEMALA|GUATEMALA|6165494|11300069 - FEDERACION NACIONAL DE LUCHAS DE GUATEMALA|FEDERACIÓN NACIONAL DE LUCHAS DE GUATEMALA|GUATEMALA
MUNICIPALIDAD DE SANTO DOMINGO XENACOJ, SACATEPÉQUEZ|ALTA VERAPAZ|6204910|12100305 - MUNICIPALIDAD DE SANTO DOMINGO XENACOJ|DIRECCION MUNICIPAL DE PLANIFICACION|SANTO DOMINGO XENACOJ
ENTIDAD METROPOLITANA REGULADORA DE TRANSPORTE Y TRANSITO|GUATEMALA|835782K|12200001 - ENTIDAD MET. REGUL. DE TRANSPORTE Y TRANSITO DEL MUN. DE GUAT. Y SUS AREAS DE INFLUENCIA U.|UNIDAD COMPRADORA EMETRA|GUATEMALA
MUNICIPALIDAD DE PACHALUM, QUICHÉ|ALTA VERAPAZ|6563201|12101421 - MUNICIPALIDAD DE PACHALUM|COMPRAS|PACHALUM
MINISTERIO PÚBLICO|GUATEMALA|7522517|11140022 - MINISTERIO PÚBLICO|SECCION DE COMPRAS|GUATEMALA
MINISTERIO PÚBLICO|GUATEMALA|7522517|11140022 - MINISTERIO PÚBLICO|DEPARTAMENTO DE EVENTOS DE COTIZACIÓN Y LICITACIÓN|GUATEMALA
MINISTERIO PÚBLICO|GUATEMALA|7522517|11140022 - MINISTERIO PÚBLICO|SECRETARIA DE ASUNTOS INTERNACIONALES Y COOPERACION|GUATEMALA
MINISTERIO DE RELACIONES EXTERIORES|GUATEMALA|3377946|11130004 - MINISTERIO DE RELACIONES   EXTERIORES|UNIDAD COMPRADORA DE LIMITES Y AGUAS INTERNACIONALES|GUATEMALA
MINISTERIO DE RELACIONES EXTERIORES|GUATEMALA|3377946|11130004 - MINISTERIO DE RELACIONES   EXTERIORES|UNIDAD COMPRADORA GENERAL UDAF_MRE|GUATEMALA
MUNICIPALIDAD DE SAN SEBASTIAN COATAN, HUEHUETENANGO|ALTA VERAPAZ|6985963|12101325 - MUNICIPALIDAD DE SAN SEBASTIAN COATAN|DEPARTAMENTO DE COMPRAS SAN SEBASTIÁN COATÁN.|ϻ�COBáN
MUNICIPALIDAD DE TACANÁ, SAN MARCOS|SAN MARCOS|6596037|12101207 - MUNICIPALIDAD DE TACANA|TESORERIA MUNICIPAL DE TACANÀ, SAN MARCOS|ϻ�COBáN
MUNICIPALIDAD DE PALÍN, ESCUINTLA|ESCUINTLA|4144112|12100511 - MUNICIPALIDAD DE PALIN|DIRECCIÓN FINANCIERA MUNICIPAL(DAFIM)|ϻ�COBáN
MUNICIPALIDAD DE CUBULCO, BAJA VERAPAZ|BAJA VERAPAZ|6434290|12101504 - MUNICIPALIDAD DE CUBULCO|DEPARTAMENTO DE COMPRAS|CUBULCO
MUNICIPALIDAD DE CIUDAD VIEJA, SACATEPÉQUEZ|ALTA VERAPAZ|6248845|12100312 - MUNICIPALIDAD DE CIUDAD VIEJA|MUNICIPALIDAD DE CIUDAD VIEJA|CIUDAD VIEJA
MUNICIPALIDAD DE TAMAHU, ALTA VERAPAZ|ALTA VERAPAZ|6248810|12101605 - MUNICIPALIDAD DE TAMAHU|MUNICIPALIDAD DE TAMAHU|SAN PEDRO CARCHá
MINISTERIO DE SALUD PÚBLICA|IZABAL|2318024|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|HOSPITAL INFANTIL DE PUERTO BARRIOS|PUERTO BARRIOS
MINISTERIO DE SALUD PÚBLICA|ALTA VERAPAZ|2318024|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|DIRECCION DE AREA DE SALUD DE ALTA VERAPAZ|ϻ�COBáN
