|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|1. Computación y telecomunicaciones~2. Construcción y materiales afines|,|Terminado adjudicado|,|Q36,312.73|,|5210089|,|72951087|,|2360837|,|ADQUISICIÓN DE HIERRO CORRUGADO DE ½, 3/8, 1, ¾, 5/8, GRADO 60 Y ½, 3/8 GRADO 40 Y 400 LIBRAS DE ALAMBRE DE AMARRE PARA MONTAJE DE NUEVAS|,|03.agosto.2016 Hora:9:21:51 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:9:45:00 a. m.|,|DC OFICINAS CENTRALES|,|8|,|08.agosto.2016 Hora:5:04:41 p. m.|,|05.agosto.2016 Hora:10:15:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q74,905.00|,|5188156|,|22345388|,|2342855|,|LISTADO 3546-2016 TOBRAMICINA GUATECOMPRAS.|,|29.julio.2016 Hora:10:04:26 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:11:18:52 a. m.|,|02.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q230.36|,|5036917|,|37591126|,|2342855|,|C.- 14755 ESPECULO VAGINAL DESCARTABLE DE PVC RIGIDO TRANSPARENTE NO ESTÉRIL, TAMAÑO PEQUEÑO. --- SEGUNDA PROGRAMACION CUATRIMESTRAL 2016.|,|18.junio.2016 Hora:9:16:45 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|23.junio.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|08.agosto.2016 Hora:2:30:38 p. m.|,|23.junio.2016 Hora:9:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q451,197.35|,|5086191|,|5266602|,|61655066|,|AMPLIACION ESCUELA PRIMARIA ALDEA SAN ISIDRO, RAXRUHA, ALTA VERAPAZ|,|10.julio.2016 Hora:9:49:48 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|21.julio.2016 Hora:8:00:00 a. m.|,|MUNICIPALIDAD RAXRUHÁ|,|1|,|08.agosto.2016 Hora:11:17:37 a. m.|,|21.julio.2016 Hora:8:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q58,118.00|,|5203260|,|26434946|,|2551179|,|LA FACULTAD DE AGRONOMÍA DE LA UNIVERSIDAD DE SAN CARLOS DE GUATEMALA NECESITA ADQUIRIR 11 COMPUTADORAS PORTÁTILES (LAPTOP)|,|02.agosto.2016 Hora:4:51:57 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:8:00:00 a. m.|,|FACULTAD DE AGRONOMIA.|,|1|,|08.agosto.2016 Hora:3:55:46 p. m.|,|05.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q19,520.09|,|5197864|,|22339655|,|2342855|,|Compra De 550  frascos de Sucralfato, código IGSS 210|,|01.agosto.2016 Hora:5:56:57 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.agosto.2016 Hora:8:00:00 a. m.|,|CONSULTORIO JUTIAPA, JUTIAPA|,|1|,|08.agosto.2016 Hora:10:50:42 a. m.|,|04.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q78,407.14|,|5196876|,|22345388|,|2342855|,|LISTADO No. 3615-2016 CODIGO 10347|,|01.agosto.2016 Hora:3:54:58 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:12:33:25 p. m.|,|03.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q34,250.00|,|5202248|,|22339655|,|2342855|,|LISTADO No. 3714-2016 HIDROXIZINA TABLETA 25 MG CODIGO IGSS 1349|,|03.agosto.2016 Hora:12:04:17 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:2:27:07 p. m.|,|05.agosto.2016 Hora:9:00:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q61,240.00|,|5212510|,|5801338|,|2318024|,|ADQUISICION DE MANTA TERMICA SUPERIOR PARA ADULTO, MSPAS No. 2016-ROO-CD-2378.|,|04.agosto.2016 Hora:3:00:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|08.agosto.2016 Hora:3:02:51 p. m.|,|08.agosto.2016 Hora:10:00:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,412.40|,|5176379|,|22339655|,|2342855|,|Tramadol clorhidrato,Solución inyectable 50 mg/ml vial o ampolla 2 ml|,|27.julio.2016 Hora:10:50:24 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|08.agosto.2016 Hora:11:03:10 a. m.|,|01.agosto.2016 Hora:8:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q76,350.00|,|5191459|,|37391917|,|2551179|,|COMPUTADORAS DE ESCRITORIO|,|03.agosto.2016 Hora:9:10:31 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:9:00:00 a. m.|,|ESCUELA DE CIENCIAS PSICOLOGICAS.|,|1|,|08.agosto.2016 Hora:2:58:29 p. m.|,|08.agosto.2016 Hora:9:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q60,955.20|,|5207827|,|1700510|,|2318024|,|ADQUISICIÓN DE REACTIVO PARA CARGA VIRAL COBAS AMPLIPREP/COBAS TAQMAN HBV-KIT-, MSPAS 2016-ROO-CD-2349.|,|03.agosto.2016 Hora:3:01:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|08.agosto.2016 Hora:2:42:31 p. m.|,|05.agosto.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q87,214.29|,|5197716|,|55792839|,|2342855|,|LISTADO 3645-2016 CODIGO 1360 GUATECOMPRAS|,|01.agosto.2016 Hora:5:03:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:12:43:14 p. m.|,|03.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q50,000.00|,|5212812|,|4624718|,|2318024|,|ADQUISICION DE SULFATO DE ZINC 20MG TABLETA PARA ABASTECIMIENTO DE RED DE SERVICIOS DEL ÁREA DE SALUD DE CHIMALTENANGO|,|04.agosto.2016 Hora:12:30:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:8:00:00 a. m.|,|AREA DE SALUD DE CHIMALTENANGO|,|1|,|08.agosto.2016 Hora:4:05:08 p. m.|,|08.agosto.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Construcción y materiales afines~3. Electricidad y aire acondicionado~4. Limpieza, fumigación y artículos afines~5. Papelería y artículos de librería~6. Publicidad, campañas y vallas~7. Salud e insumos hospitalarios~8. Textiles, ropa y calzado~9. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q67,600.00|,|5162130|,|7922310|,|3440273|,|MAGA-VIDER-024-2016 ADQUISICIÓN DE BOLSAS DE POLIETILENO PARA PRODUCCIÓN DE PLANTAS EN VIVERO|,|25.julio.2016 Hora:3:10:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.julio.2016 Hora:11:00:00 a. m.|,|DIRECCION VIDER|,|2|,|08.agosto.2016 Hora:11:07:48 a. m.|,|28.julio.2016 Hora:11:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q10,357.14|,|5213746|,|7593201|,|2342855|,|EVENTO 106/2016|,|04.agosto.2016 Hora:3:20:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|08.agosto.2016 Hora:1:06:08 p. m.|,|08.agosto.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q851,523.50|,|5128463|,|4396057|,|6879527|,|CONSTRUCCION POZO(S) MECANICO, CABECERA MUNICIPAL, SAN ANTONIO LA PAZ, EL PROGRESO|,|21.julio.2016 Hora:9:52:03 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|03.agosto.2016 Hora:10:00:00 a. m.|,|DMP|,|1|,|08.agosto.2016 Hora:4:53:43 p. m.|,|03.agosto.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q214.20|,|5180082|,|5974488|,|2342855|,|EVENTO 4355/16 NAFAZOLINA+FENIRAMIDA MALEATO SOL. OFTALMICA 0.025%+0.3% FRASCO GOTERO 15 ML|,|27.julio.2016 Hora:3:12:22 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:3:16:27 p. m.|,|29.julio.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q498,538.05|,|5118441|,|44782918|,|6200060|,|AMPLIACION EDIFICIOS DE CUARTOS COMERCIALES SEGUNDO NIVEL PARA AUXILIATURA COMUNITARIA ALDEA SICHIVILA, CONCEPCION TUTUAPA, SAN MARCOS|,|22.julio.2016 Hora:3:47:08 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|04.agosto.2016 Hora:2:00:00 p. m.|,|UNIDAD DE COMPRAS TUTUAPA|,|1|,|08.agosto.2016 Hora:3:31:53 p. m.|,|04.agosto.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q67.20|,|5202434|,|22339655|,|2342855|,|Hidrocortisona, Crema 0.25 %, tubo 15 g - 30 g|,|02.agosto.2016 Hora:3:51:16 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|1|,|08.agosto.2016 Hora:11:14:51 a. m.|,|04.agosto.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q26,460.00|,|5147220|,|84449497|,|2318024|,|ADQUISICION DE DICLOXACILINA, CLORHEXIDINA Y METOCARBAMOL PARA LOS DISTRITOS DE LA DIRECCION DE AREA DE SALUD GUATEMALA NOR ORIENTE|,|19.julio.2016 Hora:3:19:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.julio.2016 Hora:8:00:00 a. m.|,|AREA DE SALUD GUATEMALA NOR ORIENTE|,|3|,|08.agosto.2016 Hora:7:45:58 a. m.|,|22.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q8,750.00|,|5147220|,|39796558|,|2318024|,|ADQUISICION DE DICLOXACILINA, CLORHEXIDINA Y METOCARBAMOL PARA LOS DISTRITOS DE LA DIRECCION DE AREA DE SALUD GUATEMALA NOR ORIENTE|,|19.julio.2016 Hora:3:19:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.julio.2016 Hora:8:00:00 a. m.|,|AREA DE SALUD GUATEMALA NOR ORIENTE|,|3|,|08.agosto.2016 Hora:7:45:58 a. m.|,|22.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,000.00|,|5147220|,|5686792|,|2318024|,|ADQUISICION DE DICLOXACILINA, CLORHEXIDINA Y METOCARBAMOL PARA LOS DISTRITOS DE LA DIRECCION DE AREA DE SALUD GUATEMALA NOR ORIENTE|,|19.julio.2016 Hora:3:19:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.julio.2016 Hora:8:00:00 a. m.|,|AREA DE SALUD GUATEMALA NOR ORIENTE|,|3|,|08.agosto.2016 Hora:7:45:58 a. m.|,|22.julio.2016 Hora:8:30:00 a. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q83,388.00|,|5159512|,|25212087|,|3377725|,|2100 Resmas de 75 gramos tamaño oficio|,|21.julio.2016 Hora:2:01:59 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.julio.2016 Hora:8:00:00 a. m.|,|DEPARTAMENTO DE ADQUISICIONES DE BIENES Y SERVICIOS|,|2|,|08.agosto.2016 Hora:2:26:01 p. m.|,|25.julio.2016 Hora:8:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q43,550.00|,|5198690|,|1337777|,|6248926|,|ADQUISICION DE COMPRA DE COMBUSTIBLE PARA VEHICULOS DE EMERGENCIAS DE LA EMPRESA ELECTRICA MUNICIPAL DE GUALAN ZACAPA.|,|02.agosto.2016 Hora:11:09:59 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.agosto.2016 Hora:10:00:00 a. m.|,|DEPARTAMENTO DE CONTABILIDAD EEMG|,|2|,|08.agosto.2016 Hora:10:53:02 a. m.|,|04.agosto.2016 Hora:10:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q33,752.14|,|5137721|,|4751124|,|2342855|,|PREDNICARBATO CREMA 0.25 %, TUBO 10 G - 30 G. SEGÚN SIAF 1802/2016, CÓDIGO IGSS 378.|,|15.julio.2016 Hora:3:10:43 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.julio.2016 Hora:9:00:00 a. m.|,|CONSULTORIO VILLA NUEVA, GUATEMALA|,|1|,|08.agosto.2016 Hora:12:20:31 p. m.|,|20.julio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q20,982.14|,|5207304|,|4050177|,|2342855|,|S/C ESPECIADOR INTERLAMINAR LUMBAR DINAMICO, AFIALIACION 200901444939, SOLICITA DR. RAUL JAUREGUI|,|03.agosto.2016 Hora:1:13:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|08.agosto.2016 Hora:10:30:25 a. m.|,|05.agosto.2016 Hora:8:30:00 a. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q28,384.00|,|5171903|,|87780011|,|2342855|,|CONOS DE HILOS DE DIFERENTES COLORES PARA CONFECCIÓN DE PRENDAS HOSPITALARIAS|,|26.julio.2016 Hora:10:14:27 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.julio.2016 Hora:10:00:00 a. m.|,|SUBGERENCIA ADMINISTRATIVA|,|7|,|08.agosto.2016 Hora:9:43:39 a. m.|,|29.julio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q19,017.86|,|5202809|,|24125814|,|2342855|,|CÓDIGO: 341 INSULINA NPH HUMANA, SOLUCIÓN INYECTABLE 100 U/ML VIAL 10 ML|,|03.agosto.2016 Hora:9:02:49 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.agosto.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|1|,|08.agosto.2016 Hora:2:33:43 p. m.|,|05.agosto.2016 Hora:8:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q54,215.00|,|5212057|,|25902830|,|2318024|,|ADQUISICIÓN DE 3,500 GALONES DE COMBUSTIBLE DIESEL, PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS|,|04.agosto.2016 Hora:11:34:13 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|08.agosto.2016 Hora:3:21:54 p. m.|,|08.agosto.2016 Hora:8:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q10,665.00|,|5214904|,|1256424|,|4417089|,|Compra de 405 tiempos de comida para el evento Vuelta Internacional Femenina|,|04.agosto.2016 Hora:4:21:30 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:8:00:00 a. m.|,|FEDERACION NACIONAL DE CICLISMO|,|1|,|08.agosto.2016 Hora:4:12:05 p. m.|,|08.agosto.2016 Hora:8:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q34,750.00|,|5214602|,|24975168|,|6628168|,|ADQUISICIÓN DE LICENCIA DE CORTAFUEGOS O FIREWALL Y SOPORTE A EQUIPO CONTROLADOR INALAMBRICO|,|04.agosto.2016 Hora:4:00:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:8:00:00 a. m.|,|SECCIÓN DE COMPRAS|,|1|,|08.agosto.2016 Hora:2:33:41 p. m.|,|08.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,498.57|,|5197740|,|7477279|,|2342855|,|LISTADO 3646-2016 BOSENTAN GUATECOMPRAS.|,|01.agosto.2016 Hora:5:16:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:12:45:46 p. m.|,|03.agosto.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q4,044.56|,|5176913|,|7477279|,|2342855|,|Insulina Glargina,100 U/ml vial 10 ml|,|27.julio.2016 Hora:8:07:23 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|08.agosto.2016 Hora:11:48:24 a. m.|,|01.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,498.57|,|5197759|,|7477279|,|2342855|,|LISTADO 3647-2016 BOSENTAN GUATECOMPRAS.|,|01.agosto.2016 Hora:5:17:03 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:12:48:14 p. m.|,|03.agosto.2016 Hora:8:30:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q70,271.17|,|5199107|,|78817714|,|2360837|,|ADQUISICIÓN DE HIERRO CORRUGADO DE ½ Y 5/8 GRADO 40, PARQUE DE AVENTURAS XEJUYUP Y PARQUE DE DIVERSIONES XETULUL|,|02.agosto.2016 Hora:10:27:13 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.agosto.2016 Hora:10:00:00 a. m.|,|DC OFICINAS CENTRALES|,|2|,|08.agosto.2016 Hora:4:35:19 p. m.|,|04.agosto.2016 Hora:10:30:00 a. m.|
|1. Transporte, repuestos y combustibles~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q90,000.00|,|5164915|,|26348144|,|6336051|,|ARRENDAMIENTO CAMION TIPO CISTERNA, PARA APOYO EN LOS TRABAJOS DE MATENIMIENTO DE CAMINOS DE TERRACERIA.|,|22.julio.2016 Hora:3:49:34 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.agosto.2016 Hora:9:30:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|08.agosto.2016 Hora:4:37:31 p. m.|,|02.agosto.2016 Hora:10:00:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q18,950.00|,|5187265|,|81476442|,|2360837|,|ADQUISICIÓN DE LÁMINAS NEGRAS PARA FABRICACIÓN DE VIGAS Y UN TUBO REDONDO, TODO PARA LA ESTRUCTURA DE TECHO O LOSA DEL RESTAURANTE 1 DEL PARQUE DE AVENTURAS XEJUYUP|,|29.julio.2016 Hora:8:50:24 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.agosto.2016 Hora:9:00:00 a. m.|,|DC OFICINAS CENTRALES|,|4|,|08.agosto.2016 Hora:5:48:14 p. m.|,|02.agosto.2016 Hora:9:30:00 a. m.|
|Limpieza, fumigación y artículos afines|,|Terminado adjudicado|,|Q46,935.00|,|5186250|,|2837765|,|2318024|,|MSPAS NO. 2016- MEN-CD 48. SUMINISTROS DE LIMPIEZA PARA EL HOSPITAL DE SALUD MENTAL DR. FEDERICO MORA|,|29.julio.2016 Hora:5:34:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.agosto.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE SALUD MENTAL DR. FEDERICO MORA|,|5|,|08.agosto.2016 Hora:2:24:39 p. m.|,|02.agosto.2016 Hora:9:30:00 a. m.|
|Limpieza, fumigación y artículos afines|,|Terminado adjudicado|,|Q3,942.00|,|5186250|,|16904923|,|2318024|,|MSPAS NO. 2016- MEN-CD 48. SUMINISTROS DE LIMPIEZA PARA EL HOSPITAL DE SALUD MENTAL DR. FEDERICO MORA|,|29.julio.2016 Hora:5:34:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.agosto.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE SALUD MENTAL DR. FEDERICO MORA|,|5|,|08.agosto.2016 Hora:2:24:39 p. m.|,|02.agosto.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q87,214.29|,|5197686|,|55792839|,|2342855|,|LISTADO 3643-2016 CODIGO 1360 GUATECOMPRAS|,|01.agosto.2016 Hora:5:02:39 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.agosto.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|08.agosto.2016 Hora:12:39:09 p. m.|,|03.agosto.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q16,071.43|,|5009162|,|8054681|,|2342855|,|CAPSULA PARA AMALGAMA DE PLATA PREDOSIFICADA, DE UNA DOSIS FASE DISPERSA DE 400MG DE ALEACIÓN DE PLATA Y 269MG DE MERCURIO, FRAGUADO LENTO, UNIDAD, QUE DEBE CUMPLIR CON: PLATA 59% COBRE 13% ESTAÑO 28%|,|13.junio.2016 Hora:2:25:34 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE RETALHULEU|,|1|,|08.agosto.2016 Hora:12:35:08 p. m.|,|17.junio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q568.75|,|4586646|,|1251554K|,|2342855|,|Aciclovir, Tableta 400 mg|,|02.agosto.2016 Hora:3:55:44 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|1|,|08.agosto.2016 Hora:10:42:06 a. m.|,|04.agosto.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q38,000.00|,|5172047|,|2358033K|,|2342855|,|Amoxicilina + Ácido clavulánico, Cápsula o comprimido 500 mg + 125 mg|,|02.agosto.2016 Hora:3:58:05 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.agosto.2016 Hora:9:30:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|1|,|08.agosto.2016 Hora:10:40:21 a. m.|,|04.agosto.2016 Hora:10:00:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q87.36|,|5176530|,|22339655|,|2342855|,|Hidrocortisona, Crema 0.25 %, tubo 15 g - 30 g|,|27.julio.2016 Hora:9:54:06 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.agosto.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|08.agosto.2016 Hora:11:18:00 a. m.|,|01.agosto.2016 Hora:8:30:00 a. m.|
