|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q10,175.89|,|4471571|,|21960313|,|2342855|,|CODIGO S/C|,|22.enero.2016 Hora:3:10:28 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:12:21:37 p. m.|,|27.enero.2016 Hora:10:30:00 a. m.|
|Seguridad y armamento|,|Terminado adjudicado|,|Q55,200.00|,|4477782|,|19640382|,|2551179|,|CONTRATACION DE SERVICIO DE VIGILANCIA|,|27.enero.2016 Hora:11:19:20 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.febrero.2016 Hora:8:00:00 a. m.|,|DIRECCION GENERAL DE EXTENSION UNIVERSITARIA/DEPARTAMENTO DE DEPORTES|,|1|,|03.febrero.2016 Hora:8:26:39 a. m.|,|02.febrero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q16,200.00|,|4453395|,|39796558|,|2342855|,|Ibuprofeno, Tableta 400 mg|,|18.enero.2016 Hora:3:24:05 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.enero.2016 Hora:9:00:00 a. m.|,|CONSULTORIO JUTIAPA, JUTIAPA|,|1|,|03.febrero.2016 Hora:3:43:50 p. m.|,|20.enero.2016 Hora:9:30:00 a. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q18,500.00|,|4500946|,|1629123|,|7177933|,|Adquisición de 500 impresiones de Memoria de Labores  2015 en Folletos tamaño carta de 96 páginas cada uno|,|01.febrero.2016 Hora:3:43:39 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.febrero.2016 Hora:9:30:00 a. m.|,|PROCURADURÍA GENERAL DE LA NACIÓN|,|1|,|03.febrero.2016 Hora:3:43:46 p. m.|,|03.febrero.2016 Hora:10:00:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q1,816.07|,|4446151|,|36829838|,|2342855|,|RENGLON 254  EMPAQUES Y HULE AMORTIGUADOR PARA REPARACION DE CALDERA. PRIMERA PROGRAMACION CUATRIMESTRAL 2016.  CIERRE DE OFERTAS 25/01/2016  11:00 HRS.|,|18.enero.2016 Hora:2:05:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.enero.2016 Hora:10:30:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|5|,|03.febrero.2016 Hora:4:13:03 p. m.|,|25.enero.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q31,484.82|,|4380436|,|87780011|,|2342855|,|SABANA IMPERMEABLE PARA MESA QUIRURGICA, DE POLIPROPILENO TRILAMINAR, CON ELASTICO EN LA ORILLA 0.60 - 0.70 X 1.70-1.80 MTS, EMPAQUE ESTERIL INDIVIDUAL, DESCARTABLE.SABANA. (J-0016)|,|03.diciembre.2015 Hora:8:10:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|10.diciembre.2015 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|03.febrero.2016 Hora:12:20:05 p. m.|,|10.diciembre.2015 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q281.25|,|4428463|,|87780011|,|2342855|,|COD 6912 ACEITE MINERAL, FRASCO 500 ML -FRASCO-  CANT 30 PEDIDO 121/2016|,|19.enero.2016 Hora:9:32:28 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.enero.2016 Hora:8:00:00 a. m.|,|UNIDAD PERIFERICA ZONA 11|,|1|,|03.febrero.2016 Hora:9:02:53 a. m.|,|21.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q9,582.86|,|4481518|,|5686792|,|2342855|,|Prednisona, Tableta 5 mg|,|26.enero.2016 Hora:4:08:17 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.enero.2016 Hora:2:00:00 p. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|1|,|03.febrero.2016 Hora:9:57:02 a. m.|,|27.enero.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q591.43|,|4482328|,|1204076|,|2342855|,|EVENTO 130-16, CODIGO 1233|,|27.enero.2016 Hora:9:15:35 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:5:14:50 p. m.|,|28.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q41,705.63|,|4476905|,|7477279|,|2342855|,|EVENTO NO. 308-2016|,|26.enero.2016 Hora:7:57:26 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:10:59:02 a. m.|,|28.enero.2016 Hora:8:30:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,425.00|,|4494067|,|67938795|,|3440710|,|Compra Directa Oferta Electrónica No. C-01-2016, Trabajos de mantenimiento y reparación para complementar las instalaciones en el taller de esteticismo del Centro de Capacitación Guatemala 1.|,|29.enero.2016 Hora:1:14:00 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.febrero.2016 Hora:2:00:00 p. m.|,|INTECAP|,|1|,|03.febrero.2016 Hora:5:35:53 p. m.|,|02.febrero.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,043.75|,|4430786|,|12074462|,|2342855|,|EVENTO 367/2016. MEDIO DE CULTIVO AGAR CROMOGENICO PARA CANDIDA. FRASCO 450-500 G.|,|13.enero.2016 Hora:9:56:46 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:3:14:50 p. m.|,|15.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,912.50|,|4432207|,|67680895|,|2342855|,|RECIPIENTE PARA DESCARTAR MATERIAL  PUNZO CORTANTE, CAPACIDAD DE 10 A 12 LTS., COLOR ROJO, DESCARTABLE.|,|13.enero.2016 Hora:8:55:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:2:00:51 p. m.|,|29.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q8,410.50|,|4492919|,|22345388|,|2342855|,|2,670 FENOFIBRATO CAPSULA DE LIBERACION PROLONGADA DE 250 MG   CODIGO IGSS 2004|,|29.enero.2016 Hora:11:14:58 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.febrero.2016 Hora:10:00:00 a. m.|,|CONSULTORIO GUALAN, ZACAPA|,|1|,|03.febrero.2016 Hora:8:58:39 a. m.|,|02.febrero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,160.71|,|4430255|,|3826279|,|2342855|,|EVENTO 349/2016. SIFILIS RPR REACTIVOS PARA INVESTIGAR PRUEBAS|,|13.enero.2016 Hora:9:38:52 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:2:53:51 p. m.|,|15.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q30,856.00|,|4472667|,|5108667|,|2342855|,|EVENTO 89-16, CODIGO 916|,|25.enero.2016 Hora:8:14:54 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|26.enero.2016 Hora:9:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:5:17:25 p. m.|,|26.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q26,983.93|,|4453964|,|22345388|,|2342855|,|Linagliptina, Tabletas recubiertas 5 mg|,|18.enero.2016 Hora:3:29:55 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.enero.2016 Hora:9:00:00 a. m.|,|CONSULTORIO JUTIAPA, JUTIAPA|,|1|,|03.febrero.2016 Hora:3:36:12 p. m.|,|20.enero.2016 Hora:9:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q20,985.00|,|4484606|,|17435722|,|2318024|,|ADQUISICION DE DIESEL. MSPAS No. 2016-ROO-CD-0135|,|27.enero.2016 Hora:2:18:38 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:10:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|03.febrero.2016 Hora:11:23:40 a. m.|,|29.enero.2016 Hora:11:00:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q9,000.00|,|4472101|,|13795244|,|2342855|,|REPARACIÓN DE LAVADORA DE ROPA MILNOR MD MARK II, BIEN 235297, UBICADA EN LAVANDERIA Z. 9|,|25.enero.2016 Hora:9:47:12 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.enero.2016 Hora:1:30:00 p. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|03.febrero.2016 Hora:9:18:08 a. m.|,|27.enero.2016 Hora:2:00:00 p. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q1,232.14|,|4463323|,|7127170|,|2342855|,|CARTUCHO PARA IMPRESORA EPSON No. 133 COLOR|,|26.enero.2016 Hora:2:30:18 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:3:00:00 p. m.|,|UNIDAD PERIFERICA ZONA 11|,|1|,|03.febrero.2016 Hora:3:42:40 p. m.|,|29.enero.2016 Hora:3:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,998.66|,|4476999|,|574260|,|2342855|,|EVENTO 100-16, CODIGO 901|,|26.enero.2016 Hora:7:43:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:5:18:43 p. m.|,|27.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q10,714.29|,|4414527|,|7593589|,|2342855|,|Implante total para cadera derecha, Presolicitud 3330/15.|,|05.enero.2016 Hora:3:55:53 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.enero.2016 Hora:9:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|03.febrero.2016 Hora:7:54:07 p. m.|,|06.enero.2016 Hora:10:00:00 a. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q603.57|,|4454782|,|4851498|,|2342855|,|CARTAPACIO EXPEDIENTE MÉDICO.  CARTAPACIO (SOLICITAR MUESTRA EN EL ARCHIVO,  SOTANO POLICLINICA)|,|19.enero.2016 Hora:9:37:30 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:4:14:00 p. m.|,|22.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q19,940.00|,|4484363|,|79065473|,|2342855|,|Fenitoína sódica, Cápsula o Tableta 100 mg|,|27.enero.2016 Hora:1:55:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|1|,|03.febrero.2016 Hora:10:12:12 a. m.|,|29.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q69,780.00|,|4429648|,|24984388|,|2342855|,|016-2016 SPS-465 RADIOTERAPIA ACELERADOR LINEAL|,|12.enero.2016 Hora:8:52:38 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:2:50:30 p. m.|,|14.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q993.93|,|4456513|,|2475546K|,|2342855|,|LISTADO 299-2016 SONDA FOLEY DE LÁTEX CON RECUBIERTA DE SILICON No. 18 CODIGO IGSS 6238|,|19.enero.2016 Hora:1:02:27 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.enero.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:10:09:21 a. m.|,|22.enero.2016 Hora:9:00:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q88,480.00|,|4494652|,|81811586|,|2318024|,|ADQUISICIÓN DE KIT PARA GASTROSTOMIA PERCUTANEA CON SONDA GRUESA, MSPAS No. 2016-ROO-CD-0187|,|29.enero.2016 Hora:1:50:28 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.febrero.2016 Hora:11:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|03.febrero.2016 Hora:7:42:34 a. m.|,|01.febrero.2016 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q23,625.00|,|4453891|,|5854229|,|2342855|,|Hidróxido de aluminio y magnesio, Suspensión 185 mg - 200 mg/5 ml frasco 360 ml|,|18.enero.2016 Hora:3:27:13 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.enero.2016 Hora:9:00:00 a. m.|,|CONSULTORIO JUTIAPA, JUTIAPA|,|1|,|03.febrero.2016 Hora:3:41:54 p. m.|,|20.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q17,383.93|,|4454049|,|7950837|,|2342855|,|Ranolazina, Comprimido de Liberación prolongada 500 mg|,|18.enero.2016 Hora:3:32:35 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.enero.2016 Hora:9:00:00 a. m.|,|CONSULTORIO JUTIAPA, JUTIAPA|,|1|,|03.febrero.2016 Hora:3:28:55 p. m.|,|20.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,678.57|,|4482174|,|22345388|,|2342855|,|EVENTO 126-16, CODIGO 10906|,|27.enero.2016 Hora:9:11:06 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:5:01:31 p. m.|,|28.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,768.44|,|4430980|,|12778656|,|2342855|,|EVENTO 373/2016. CONTROL DE CALIDAD EXTERNO PARA INMUNOLOGIA. CICLO|,|13.enero.2016 Hora:10:09:02 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:3:32:09 p. m.|,|15.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q632.14|,|4430638|,|4796829|,|2342855|,|PEDIDO 37/2016|,|12.enero.2016 Hora:3:55:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:3:31:35 p. m.|,|25.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q401.79|,|4467744|,|12074462|,|2342855|,|EVENTO 866/2016. AMPOLLA DE UREA ESTERIL AL 40%|,|22.enero.2016 Hora:11:47:30 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:3:03:18 p. m.|,|27.enero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q700.00|,|4457773|,|5181496|,|2342855|,|PEDIDO No. 515, CANTIDAD 2, MANTENIMIENTO PREVENTIVO  A HORNOS|,|19.enero.2016 Hora:12:06:07 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.enero.2016 Hora:9:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:2:20:05 p. m.|,|22.enero.2016 Hora:9:30:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q51,834.00|,|4505484|,|33154147|,|2318024|,|ADQUISICIÓN DE PAÑAL DESECHABLE ANATOMICO PARA ADULTO MEDIANO,MSPAS No. 2016-ROO-CD-204|,|02.febrero.2016 Hora:3:15:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.febrero.2016 Hora:12:30:00 p. m.|,|HOSPITAL ROOSEVELT|,|1|,|03.febrero.2016 Hora:2:12:03 p. m.|,|03.febrero.2016 Hora:1:00:00 p. m.|
|1. Papelería y artículos de librería~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q8,842.63|,|4456211|,|12772801|,|2342855|,|TOALLAS DE PAPEL,  PAQUETE 130 UNIDADES|,|19.enero.2016 Hora:9:41:02 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:12:20:09 p. m.|,|22.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q20,306.25|,|4451821|,|8163294|,|2342855|,|Insulina NPH humana, Solución inyectable 100 U/ml vial 10 ml|,|18.enero.2016 Hora:2:30:46 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.enero.2016 Hora:9:00:00 a. m.|,|CONSULTORIO JUTIAPA, JUTIAPA|,|1|,|03.febrero.2016 Hora:4:11:31 p. m.|,|20.enero.2016 Hora:9:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q88,000.50|,|4492196|,|1689040K|,|6506658|,|REHABILITACION Y MANTENIMIENTO CARRETERA DE LA QUEBRADA DE DON EUGENIO HACIA LA ESCUELA DE CASERIO EL PINALITO, ALDEA EL PINAL I, ZAPOTITLAN, JUTIAPA|,|29.enero.2016 Hora:11:33:01 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.febrero.2016 Hora:10:00:00 a. m.|,|MUNICIPALIDAD DE ZAPOTITLAN, JUTIAPA|,|1|,|03.febrero.2016 Hora:6:01:19 p. m.|,|01.febrero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q81,862.50|,|4466683|,|84449497|,|2342855|,|Pregabalina, Comprimido recubierto 75 mg.|,|22.enero.2016 Hora:12:21:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.enero.2016 Hora:8:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|1|,|03.febrero.2016 Hora:10:38:34 a. m.|,|25.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q85,714.29|,|4484991|,|72805277|,|2342855|,|024-2016 SPS-465 BCR ABL POR PCR CUANTITATIVO|,|27.enero.2016 Hora:6:02:57 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:11:41:56 a. m.|,|29.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q85,068.75|,|4486072|,|63015528|,|2342855|,|30-2016 SPS-465 SERVICIO DIALISIS PERITONEAL CONTINUA AMBULATORIA|,|27.enero.2016 Hora:6:08:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.enero.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:12:55:01 p. m.|,|29.enero.2016 Hora:9:00:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q75,000.00|,|4423348|,|5801338|,|2342855|,|EVENTO 81/2016. RECARGA DE 60 MM, CÓDIGO AZUL, CON GRAPAS DE 3.5 MM, CON CUCHILLA PROPIA, PARA ENGRAPADORA LÍNEAL CORTANTE ENDOSCÓPICA UNIVERSAL. EMPAQUE INDIVIDUAL, ESTÉRIL, DESCARTABLE.|,|08.enero.2016 Hora:3:05:16 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.enero.2016 Hora:9:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:10:44:06 a. m.|,|13.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q49.29|,|4430840|,|19554648|,|2342855|,|SUTURA ABSORBIBLE NATURAL SIMPLE (CATGUT SIMPLE) NO. 3-0,  AGUJA CURVA,  1/2 CÍRCULO, PUNTA CONICA, CILINDRICA. 2.4.0.1.1. (26 MM).|,|13.enero.2016 Hora:8:34:02 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:2:33:59 p. m.|,|27.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,960.32|,|4450728|,|28583566|,|2342855|,|PEDIDO 164/2016|,|18.enero.2016 Hora:8:49:02 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:10:04:22 a. m.|,|28.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,229.46|,|4443551|,|12074462|,|2342855|,|EVENTO 770/2016. MEDIO DE CULTIVO AGAR MUELLER HINTON. FRASCO DE 450-500 GRAMOS.|,|15.enero.2016 Hora:8:10:40 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.enero.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:3:07:03 p. m.|,|20.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q71,428.57|,|4429583|,|26694948|,|2342855|,|014-2016 SPS-465 RADIOTERAPIA TRIDIMENSIONAL (3DCRT)|,|12.enero.2016 Hora:8:50:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.enero.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|03.febrero.2016 Hora:2:38:56 p. m.|,|14.enero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q84.82|,|4426762|,|32078161|,|2342855|,|PEDIDO 3/2016|,|11.enero.2016 Hora:2:58:19 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.enero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|03.febrero.2016 Hora:2:02:46 p. m.|,|21.enero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q88,245.00|,|4480732|,|7477279|,|2342855|,|EVENTO 110-16, CODIGO 2064|,|27.enero.2016 Hora:7:18:05 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.enero.2016 Hora:10:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|03.febrero.2016 Hora:4:54:24 p. m.|,|28.enero.2016 Hora:10:30:00 a. m.|
