|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q8,006.25|,|4793005|,|19554648|,|2342855|,|SUTURA ABSORBIBLE SINTETICA MULTIFILAMENTO TRENZADA CON RECUBRIMIENTO No.3-0 AGUJA CURVA,1/2 CIRCULO, PUNTA CONICA, CILINDRICA. 2.4.0.1.1. (15 - 17 MM). EMPAQUE INDIVIDUAL, (J-0517)|,|26.abril.2016 Hora:11:56:19 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:7:39:22 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q84,857.14|,|4791908|,|22345388|,|2342855|,|GASA ESTERIL IMPREGNADA CON FUSIDATO DE SODIO DE 1.5G AL 2% DE 10X10CM, EMPAQUE LAMINADO INDIVIDUAL SOBRE. (J-0510)|,|26.abril.2016 Hora:8:03:49 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:7:18:34 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q26,250.00|,|4691377|,|7891830|,|6264786|,|SERVICIOS DE ELABORACION DE ESTUDIOS TECNICOS DEL PROYECTO: MEJORAMIENTO CAMINO RURAL PARAJE PALEMOB II ALDEA CHIRIJQUIAC, CANTEL QUETZALTENANGO|,|23.marzo.2016 Hora:9:58:27 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.marzo.2016 Hora:8:00:00 a. m.|,|DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN|,|1|,|09.mayo.2016 Hora:11:58:22 a. m.|,|29.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,184.87|,|4805992|,|41660102|,|2342855|,|VENDA DE MALLA TUBULAR, ELASTICA CORTABLE, FLEXIBLE, HIPOALERGENICO, EN ROLLO DE 3 PULGADAS DE DIAMETRO, PRESENTACION ROLLO DE 25 METROS.VENDA. (J-0650)|,|29.abril.2016 Hora:9:10:02 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:8:43:59 p. m.|,|03.mayo.2016 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,508.93|,|4791517|,|27004961|,|2342855|,|DISCO DE SIERRA.DISCO.	(J-0478)|,|26.abril.2016 Hora:8:26:33 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:6:10:46 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,899.46|,|4806212|,|41660102|,|2342855|,|VENDA DE MALLA TUBULAR, ELASTICA CORTABLE, FLEXIBLE, HIPOALERGENICO, EN ROLLO DE 6 PULGADAS DE DIAMETRO, PRESENTACION ROLLO DE 25 METROS.VENDA. (J-0653)|,|29.abril.2016 Hora:9:08:22 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:8:52:36 p. m.|,|03.mayo.2016 Hora:12:00:00 p. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q33,750.00|,|4824687|,|18548946|,|6248845|,|SIETE COMPUTADORAS Y UNA IMPRESORA MULTIFUNCIONAL DE FLUJO CONTINUO|,|04.mayo.2016 Hora:2:28:55 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.mayo.2016 Hora:8:00:00 a. m.|,|MUNICIPALIDAD DE CIUDAD VIEJA|,|3|,|09.mayo.2016 Hora:11:03:54 a. m.|,|06.mayo.2016 Hora:8:30:00 a. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q3,396.88|,|4789385|,|1251800K|,|2342855|,|UTILES DE OFICINA, RENGLON 291|,|27.abril.2016 Hora:3:45:35 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:10:30:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|10|,|09.mayo.2016 Hora:3:46:17 p. m.|,|03.mayo.2016 Hora:11:00:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Salud e insumos hospitalarios~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q13,212.50|,|4828232|,|2386348K|,|2492334|,|50    PARES DE BOTAS DE HULE.|,|04.mayo.2016 Hora:8:30:19 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.mayo.2016 Hora:9:00:00 a. m.|,|SECRETARIA DE ANÁLISIS E INVESTIGACIÓN ANTINARCÓTICOS -SAIA-|,|3|,|09.mayo.2016 Hora:5:20:55 p. m.|,|06.mayo.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q77,740.00|,|4816838|,|41274989|,|2318024|,|ADQUISICION DE EQUIPO DE VENOCLISIS  VENOSET|,|03.mayo.2016 Hora:11:06:54 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.mayo.2016 Hora:1:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|1|,|09.mayo.2016 Hora:3:58:04 p. m.|,|05.mayo.2016 Hora:1:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q22,178.57|,|4805844|,|4556984|,|2342855|,|ORTO-PHTHALALDEHIDO AL 0.5% - 0.6% GALÓN CON TIRAS DE PRUEBA DE CONCENTRACION MÍNIMA RECOMENDADA. (J-0647)|,|29.abril.2016 Hora:9:11:41 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:9:36:10 p. m.|,|03.mayo.2016 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q16,562.50|,|4806891|,|41660102|,|2342855|,|VENDA DE MALLA TUBULAR, ELASTICA CORTABLE, FLEXIBLE, HIPOALERGENICO, EN ROLLO DE 9 PULGADAS DE DIAMETRO, PRESENTACION ROLLO DE 25 METROS.VENDA. (J-0656)|,|29.abril.2016 Hora:9:06:03 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:8:56:02 p. m.|,|03.mayo.2016 Hora:12:00:00 p. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q816.96|,|4780809|,|19554648|,|2342855|,|Evento No. 2256/2016 "SUTURA ABSORBIBLE SINTÉTICA MULTIFILAMENTO TRENZADA CON RECUBRIMIENTO No. 3-0, AGUJA CURVA, 1/2 CÍRCULO, PUNTA CÓNICA, CILÍNDRICA. 2.4.0.1.1. (20.5 MM). EMPAQUE INDIVIDUAL, ESTÉ"|,|27.abril.2016 Hora:11:57:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|09.mayo.2016 Hora:12:16:10 p. m.|,|29.abril.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q176.79|,|4791347|,|64186059|,|2342855|,|SONDA NELATON No. 14, DE POLIVINILO, 40CMS DE LARGO, EMPAQUE INDIVIDUAL, ESTERIL DESCARTABLE.SONDA. (J-0466)|,|26.abril.2016 Hora:10:11:23 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:5:47:48 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q88,339.29|,|4790944|,|26521881|,|2342855|,|ESPARADRAPO DE SEDA IMPERMEABLE, ROLLO 3" X 10YDS. HIPOALERGENICO.ROLLO. (J-0448)|,|26.abril.2016 Hora:10:22:00 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:10:12:59 a. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q7,321.43|,|4701674|,|7593589|,|2342855|,|Set de material de fijación, Presolicitud 1986/16.|,|30.marzo.2016 Hora:1:23:48 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.abril.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:8:57:59 p. m.|,|01.abril.2016 Hora:8:30:00 a. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,600.00|,|4790057|,|7273991|,|2360837|,|ADQUISICION DE 6,400 PELUCHES PARA EL PARQUE MUNDO PETAPA|,|05.mayo.2016 Hora:10:13:16 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|09.mayo.2016 Hora:11:00:00 a. m.|,|DC OFICINAS CENTRALES|,|1|,|09.mayo.2016 Hora:1:53:11 p. m.|,|09.mayo.2016 Hora:11:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q907,426.80|,|4531434|,|24408999|,|3225399|,|SERVICIO DE INTERCONEXIÓN DE INTERNET Y ENLACES DIGITALES PARA EL MINISTERIO DE EDUCACIÓN, A SOLICITUD DE LA DIRECCIÓN DE INFORMÁTICA.|,|23.febrero.2016 Hora:5:10:37 p. m.|,|Licitación Pública (Art. 17 LCE)|,|Sólo en papel.|,|04.abril.2016 Hora:11:00:00 a. m.|,|DIRECCIÓN DE ADQUISICIONES Y CONTRATACIONES -DIDECO-|,|2|,|09.mayo.2016 Hora:5:32:41 p. m.|,|04.abril.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q86,062.50|,|4835654|,|7477279|,|2342855|,|LISTADO 1960-2016 FEIBA GUATECOMPRAS|,|05.mayo.2016 Hora:4:00:37 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|09.mayo.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|09.mayo.2016 Hora:11:22:43 a. m.|,|09.mayo.2016 Hora:9:00:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q6,408.00|,|4815114|,|17639948|,|74472283|,|CONTRATACIÓN DE SERVICIO DE AVALUO DE BIENES MUEBLES (ARMAS Y MUNICIONES), EXTINGUIDOS Y/O INCAUTADOS,  ADMINISTRADOS POR LA SECRETARÍA NACIONAL DE ADMINISTRACIÓN DE BIENES EN EXTINCIÓN DE DOMINIO".|,|02.mayo.2016 Hora:4:19:57 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.mayo.2016 Hora:2:00:00 p. m.|,|SECCIÓN DE COMPRAS|,|7|,|09.mayo.2016 Hora:2:05:33 p. m.|,|05.mayo.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q64.73|,|4791754|,|25520962|,|2342855|,|TUBO ENDOTRAQUEAL DE PVC No. 3 CON ESCALA DE CENTIMETRO EN CENTIMETRO, SIN BALON, CON CONECTOR 15MM, LINEA RADIOPACA, PUNTA TIPO MURPHY, EMPAQUE INDIVIDUAL, ESTERIL, DESCARTABLE.TUBO.	(J-0497)|,|26.abril.2016 Hora:8:11:15 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:7:02:31 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q7,200.00|,|4793641|,|4556984|,|2342855|,|EVENTO 2280/2016. Sensor de flujo para ventilador mecanico marca flay 60.|,|29.abril.2016 Hora:2:27:02 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|09.mayo.2016 Hora:12:12:24 p. m.|,|03.mayo.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q10,272.32|,|4813278|,|7127170|,|2342855|,|TONER PARA IMPRESORAS|,|29.abril.2016 Hora:4:21:09 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.mayo.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|2|,|09.mayo.2016 Hora:4:00:26 p. m.|,|04.mayo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,138.50|,|4775147|,|15292355|,|2342855|,|ATENOLOL, CARVEDILOL, WARFARINA, HIDROCLOROTIAZIDA, SALES|,|20.abril.2016 Hora:10:29:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:10:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:18:38 a. m.|,|22.abril.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q599.40|,|4775147|,|79065473|,|2342855|,|ATENOLOL, CARVEDILOL, WARFARINA, HIDROCLOROTIAZIDA, SALES|,|20.abril.2016 Hora:10:29:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:10:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:18:38 a. m.|,|22.abril.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q471.43|,|4775147|,|7950837|,|2342855|,|ATENOLOL, CARVEDILOL, WARFARINA, HIDROCLOROTIAZIDA, SALES|,|20.abril.2016 Hora:10:29:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:10:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:18:38 a. m.|,|22.abril.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q397.32|,|4775147|,|4751124|,|2342855|,|ATENOLOL, CARVEDILOL, WARFARINA, HIDROCLOROTIAZIDA, SALES|,|20.abril.2016 Hora:10:29:17 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:10:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:18:38 a. m.|,|22.abril.2016 Hora:10:30:00 a. m.|
|Textiles, ropa y calzado|,|Terminado adjudicado|,|Q812,500.00|,|4711335|,|24611662|,|3441024|,|COMPRA DE 6,500 CHALECOS, SEGÚN ESPECIFICACIONES ADJUNTAS.|,|06.abril.2016 Hora:11:33:40 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|19.abril.2016 Hora:11:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|09.mayo.2016 Hora:3:47:49 p. m.|,|19.abril.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q273.44|,|4791592|,|64186059|,|2342855|,|SONDA NASOGASTRICA DE ALIMENTACION ENTERAL No. 8FR DE POLIURETANO, CON LINEA SENTINELA RADIOPACA, CON ESCALA DE DISTANCIA, EMPAQUE INDIVIDUAL, ESTERIL, DESCARTABLE. SONDA. 	(J-0484)|,|26.abril.2016 Hora:8:18:37 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:6:22:01 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Textiles, ropa y calzado|,|Terminado adjudicado|,|Q16,482.14|,|4795024|,|87780011|,|2342855|,|CODIGO 17123 BATA VERDE DE SINCATEX PARA SALA DE OPERACIONES EXTRA GRANDE PUÑO DE CAMISETA MARCADAS IGSS ESCUINTLA Y SALA DE OPERACIONES  DE 50" DE LARGO POR 60" DE ANCHO.|,|27.abril.2016 Hora:10:39:13 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|09.mayo.2016 Hora:3:50:58 p. m.|,|03.mayo.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,141.07|,|4793374|,|47912677|,|2342855|,|SUTURA NO ABSORBIBLE SINTÉTICA MONOFILAMENTO (POLIPROPILENO), No. 3-0, DOBLE AGUJA CURVA, 1/2 CÍRCULO, PUNTA CÓNICA, CILÍNDRICA, 2.4.0.1.2. (15.5 A 16.5 MM) EMPAQUE INDIVIDUAL, ESTÉRIL, (J-0522)|,|26.abril.2016 Hora:11:52:26 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:7:54:31 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q5,810.00|,|4774833|,|79065473|,|2342855|,|Lansoprazol, hidroxido, carboximetilcelulosa,antiespasmodico, ranitidina|,|20.abril.2016 Hora:9:11:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:9:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:09:08 a. m.|,|22.abril.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,890.00|,|4774833|,|5974488|,|2342855|,|Lansoprazol, hidroxido, carboximetilcelulosa,antiespasmodico, ranitidina|,|20.abril.2016 Hora:9:11:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:9:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:09:08 a. m.|,|22.abril.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,485.00|,|4774833|,|5854229|,|2342855|,|Lansoprazol, hidroxido, carboximetilcelulosa,antiespasmodico, ranitidina|,|20.abril.2016 Hora:9:11:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.abril.2016 Hora:9:00:00 a. m.|,|CONSULTORIO LOS AMATES, IZABAL|,|5|,|09.mayo.2016 Hora:10:09:08 a. m.|,|22.abril.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q88,392.86|,|4791916|,|5801338|,|2342855|,|BOLSA DE ALIMENTACIÓN ENTERAL,PLÁSTICA TRANSPARENTE PARA INFUSIÓN CONTÍNUA POR BOMBA, CON TAPADERA DE ROSCA, CONECTOR UNIVERSAL Y VÁLVULA ANTIRREFLUJO, CAPACIDAD DE 1000 ML,DESCARTABLE.BOLSA. (J-0511)|,|26.abril.2016 Hora:8:02:45 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:7:21:14 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q15,000.00|,|4816935|,|8358125|,|662801K|,|"IMPRESIÓN DE 1000 LIBROS "LOS RAROS"|,|05.mayo.2016 Hora:4:00:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|09.mayo.2016 Hora:10:30:00 a. m.|,|DIRECCION GENERAL DE LAS ARTES|,|1|,|09.mayo.2016 Hora:12:50:14 p. m.|,|09.mayo.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,053.57|,|4791282|,|2475546K|,|2342855|,|SONDA FOLEY DE LATEX CON RECUBIERTA DE SILICON NO. 16 FR CON BALON DE 5-15CC Y 40CM LARGO DOS VIAS DOS AGUJEROS OPUESTOS. EMPAQUE DOBLE, ESTERIL LIBRE DE PIROGENOS, DESCARTABLE.SONDA. (J-0462)|,|26.abril.2016 Hora:10:13:37 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:3:44:57 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q88,000.00|,|4774663|,|53832558|,|6633757|,|MANTENIMIENTO CAMINO RURAL COMUNIDAD CONCEPCION  HACIA SECUACHIL SENAHU ALTA VERAPAZ|,|26.abril.2016 Hora:3:33:54 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.abril.2016 Hora:8:00:00 a. m.|,|TESORERIA MUNICIPAL DE SENAHU, A.V.|,|1|,|09.mayo.2016 Hora:4:54:43 p. m.|,|28.abril.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q19,285.71|,|4805879|,|12511862|,|2342855|,|SUJETADOR PARA CANULA DE TRAQUEOSTOMIA CON BANDA DE VELCRO LIBRES DE LATEX DESCARTABLE PARA ADULTO. SUJETADOR. (J-0648)|,|29.abril.2016 Hora:9:11:12 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:9:30:17 p. m.|,|03.mayo.2016 Hora:12:00:00 p. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q385,081.37|,|4754247|,|3139158|,|6527310|,|CONSERVACION CAMINO RURAL, EL GUAPINOL HACIA ALDEA VILLA LAURA, CUILAPA SANTA ROSA|,|21.abril.2016 Hora:4:18:51 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|04.mayo.2016 Hora:9:30:00 a. m.|,|OFICINA DE COMPRAS|,|1|,|09.mayo.2016 Hora:4:24:21 p. m.|,|04.mayo.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q20,800.00|,|4805739|,|5801338|,|2342855|,|BOTA DE UNNA, VENDA DE 8 A 10 MTS. DE LONGITUD POR 8 A 10 CMS. DE ANCHO (4" X 10 YDS). EMPAQUE INDIVIDUAL HERMETICO.	(J-0644)|,|29.abril.2016 Hora:9:13:51 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.mayo.2016 Hora:11:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:9:39:43 p. m.|,|03.mayo.2016 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,053.57|,|4791568|,|4556984|,|2342855|,|MEDIA ELASTICA DE COMPRESION GRADUADA 20-30 MMHG,TAMAÑO GRANDE, HASTA EL MUSLO, CON BANDA DE SUJECION ANTIDESLIZANTE EN EL EXTREMO. PAR.	(J-0481)|,|26.abril.2016 Hora:8:20:11 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.abril.2016 Hora:1:30:00 p. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|09.mayo.2016 Hora:6:16:29 p. m.|,|29.abril.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,129.46|,|4811429|,|1204076|,|2342855|,|PEDIDO  1052/2016|,|29.abril.2016 Hora:1:51:03 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.mayo.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|09.mayo.2016 Hora:4:34:55 p. m.|,|05.mayo.2016 Hora:8:30:00 a. m.|
