|entidad_superior|,|departamento|,|nit|,|origen_fondos|,|nombre|,|municipio|
|MINISTERIO DE EDUCACIÓN|,|SOLOLA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACION DE SOLOLA|,|SOLOLA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE COORDINACIÓN DE DIRECCIONES DEPARTAMENTALES DE EDUCACIÓN -DIGECOR-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE PARTICIPACIÓN COMUNITARIA Y SERVICIOS DE APOYO -DIGEPSA-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DE PLANIFICACIÓN EDUCATIVA -DIPLAN-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|CHIQUIMULA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACION DE CHIQUIMULA|,|CHIQUIMULA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DE RECURSOS HUMANOS -DIREH-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|ESCUINTLA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE ESCUINTLA|,|ESCUINTLA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE EVALUACIÓN E INVESTIGACIÓN EDUCATIVA -DIGEDUCA-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|IZABAL|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE IZABAL|,|PUERTO BARRIOS|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN GENERAL DE EDUCACIÓN EXTRAESCOLAR -DIGEEX-|,|GUATEMALA|
|MINISTERIO DE EDUCACIÓN|,|GUATEMALA|,|3225399|,|11130008 - MINISTERIO DE EDUCACIÓN|,|DIRECCIÓN DE ADQUISICIONES Y CONTRATACIONES -DIDECO-|,|GUATEMALA|
|MUNICIPALIDAD DE SAN MIGUEL PANAN, SUCHITEPÉQUEZ|,|SUCHITEPEQUEZ|,|1758543|,|12101011 - MUNICIPALIDAD DE SAN MIGUEL PANAN|,|UNIDAD COMPRAS|,|SAN MIGUEL PANAN|
|AGENCIA NACIONAL DE ALIANZAS PARA EL DESARROLLO DE INFRAESTRUCTURA ECONOMICA -ANADIE|,|GUATEMALA|,|80337007|,|11200068 - AGENCIA NACIONAL DE ALIANZAS PARA EL DESARROLLO DE INFRAESTRUCTURA ECONOMICA (ANADIE)|,|AGENCIA NACIONAL DE ALIANZAS PARA EL DESARROLLO DE INFRAESTRUCTURA ECONÓMICA|,|GUATEMALA|
|MUNICIPALIDAD DE CHAJUL, QUICHÉ|,|QUICHE|,|6895069|,|12101405 - MUNICIPALIDAD DE CHAJUL|,|COMPRADOR HIJO|,|CHAJUL|
|MUNICIPALIDAD DE CHICHE, QUICHÉ|,|QUICHE|,|6734391|,|12101402 - MUNICIPALIDAD DE CHICHE|,|TESORERIA, MUNICIPALIDAD DE CHICHE|,|CHICHE|
|MUNICIPALIDAD DE SALAMA, BAJA VERAPAZ|,|BAJA VERAPAZ|,|4246306|,|12101501 - MUNICIPALIDAD DE SALAMA|,|DEPARTAMENTO DE COMPRAS|,|SALAMA|
|COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES|,|GUATEMALA|,|4293347|,|11140029 - COORDINADORA NACIONAL PARA LA REDUCCION DE DESASTRES|,|COMPRAS CONRED|,|GUATEMALA|
|INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|,|GUATEMALA|,|974250|,|11200054 - INSTITUTO DE FOMENTO MUNICIPAL  -INFOM-|,|COMPRAS INFOM - UNEPAR|,|GUATEMALA|
|EMPRESA MUNICIPAL RURAL DE ELECTRICIDAD DE PLAYA GRANDE, IXCAN QUICHE|,|QUICHE|,|19920040|,|21200098 - EMPRESA MUNICIPAL RURAL DE ELECTRICIDAD PLAYA GRANDE, IXC¿N|,|GERENCIA GENERAL|,|IXCAN PLAYA GRANDE|
|FEDERACION NACIONAL DE CICLISMO DE GUATEMALA|,|GUATEMALA|,|4417089|,|11300070 - FEDERACION NACIONAL DE CICLISMO DE GUATEMALA|,|FEDERACION NACIONAL DE CICLISMO|,|GUATEMALA|
|COMITÉ OLÍMPICO GUATEMALTECO -COG-|,|GUATEMALA|,|3052915|,|11300062 - COMITE OLIMPICO GUATEMALTECO  -COG-|,|UNIDAD COMPRADORA CENTRAL|,|GUATEMALA|
|CONTRALORÍA GENERAL DE CUENTAS|,|GUATEMALA|,|637672K|,|11140020 - CONTRALORÍA GENERAL DE CUENTAS|,|CONTRALORIA GENERAL DE CUENTAS|,|GUATEMALA|
|PROCURADURIA GENERAL DE LA NACIÓN|,|GUATEMALA|,|7177933|,|11140021 - PROCURADURIA GENERAL DE LA NACIÓN|,|PROCURADURÍA GENERAL DE LA NACIÓN|,|GUATEMALA|
|MUNICIPALIDAD DE TAXISCO, SANTA ROSA|,|SANTA ROSA|,|6181252|,|12100609 - MUNICIPALIDAD DE TAXISCO|,|DEPARTAMENTO DE COMPRAS|,|TAXISCO|
|EMPRESA PORTUARIA QUETZAL -EPQ-|,|ESCUINTLA|,|3377830|,|21100075 - EMPRESA PORTUARIA QUETZAL -EPQ-|,|DEPARTAMENTO DE COMPRAS|,|PUERTO SAN JOSE|
|LIGA GUATEMALTECA CONTRA LAS ENFERMEDADES DEL CORAZON|,|GUATEMALA|,|357146|,|null|,|LIGA GUATEMALTECA DEL CORAZON|,|GUATEMALA|
|MINISTERIO DE DESARROLLO SOCIAL|,|GUATEMALA|,|77115023|,|11130020 -  MINISTERIO DE DESARROLLO SOCIAL|,|UNIDAD DE ADMINISTRACI¿N FINANCIERA UDAF DEL MINISTERIO DE DESARROLLO SOCIAL|,|GUATEMALA|
|MINISTERIO DE DESARROLLO SOCIAL|,|GUATEMALA|,|77115023|,|11130020 -  MINISTERIO DE DESARROLLO SOCIAL|,|FONDO DE DESARROLLO SOCIAL|,|GUATEMALA|
|MUNICIPALIDAD DE CUYOTENANGO, SUCHITEPÉQUEZ|,|SUCHITEPEQUEZ|,|4622294|,|12101002 - MUNICIPALIDAD DE CUYOTENANGO|,|MUNICIPAL|,|CUYOTENANGO|
|MUNICIPALIDAD DE SANTA MARÍA DE JESÚS, SACATEPÉQUEZ|,|SACATEPEQUEZ|,|6180779|,|12100311 - MUNICIPALIDAD DE SANTA MARIA DE JESUS|,|DEPARTAMENTO DE COMPRAS|,|SANTA MAR!A DE JESUS|
|UNIDAD NACIONAL DE ONCOLOGIA PEDIATRICA|,|GUATEMALA|,|22464611|,|null|,|UNIDAD NACIONAL DE ONCOLOGIA PEDIATRICA|,|GUATEMALA|
|CORTE DE CONSTITUCIONALIDAD|,|GUATEMALA|,|6687598|,|11140024 - CORTE DE CONSTITUCIONALIDAD.|,|DEPARTAMENTO DE COMPRAS|,|GUATEMALA|
|MUNICIPALIDAD DE LA REFORMA, SAN MARCOS|,|SAN MARCOS|,|6181325|,|12101221 - MUNICIPALIDAD DE LA REFORMA|,|MUNICIPALIDAD DE LA REFORMA|,|LA REFORMA|
|MUNICIPALIDAD DE ORATORIO, SANTA ROSA|,|SANTA ROSA|,|6527396|,|12100606 - MUNICIPALIDAD DE ORATORIO|,|TESORERÍA MUNICIPAL DE ORATORIO, SANTA ROSA|,|EL ORATORIO|
|MUNICIPALIDAD DE SAN SEBASTIAN, RETALHULEU|,|RETALHULEU|,|6452191|,|12101102 - MUNICIPALIDAD DE SAN SEBASTIAN|,|TESORERIA MUNICIPAL|,|SAN SEBASTIAN|
|FEDERACION DE COOPERATIVAS AGRICOLAS DE GUATEMALA R L|,|GUATEMALA|,|2403552|,|null|,|FEDECOAG, R. L.|,|MIXCO|
|MUNICIPALIDAD DE CHISEC, ALTA VERAPAZ|,|ALTA VERAPAZ|,|5235235|,|12101613 - MUNICIPALIDAD DE CHISEC|,|MUNICIPALIDAD|,|CHISEC|
|MUNICIPALIDAD DE CHISEC, ALTA VERAPAZ|,|ALTA VERAPAZ|,|5235235|,|12101613 - MUNICIPALIDAD DE CHISEC|,|ENCARGADO DE COMPRAS|,|CHISEC|
|MUNICIPALIDAD DE SAN LUIS JILOTEPEQUE, JALAPA|,|JALAPA|,|6758320|,|12102103 - MUNICIPALIDAD DE SAN LUIS JILOTEPEQUE|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SAN LUIS JILOTEPEQUE|
|MUNICIPALIDAD DE RÍO BLANCO, SAN MARCOS|,|SAN MARCOS|,|6434126|,|12101228 - MUNICIPALIDAD DE RIO BLANCO|,|JAIRO VASQUEZ|,|RIO BLANCO|
|MUNICIPALIDAD DE MIXCO, GUATEMALA|,|GUATEMALA|,|2346125|,|12100108 - MUNICIPALIDAD DE MIXCO|,|UNIDAD DE COMPRAS|,|MIXCO|
|MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS, SANTA ROSA|,|SANTA ROSA|,|6767184|,|12100613 - MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|PUEBLO NUEVO VI?AS|
|MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS, SANTA ROSA|,|SANTA ROSA|,|6767184|,|12100613 - MUNICIPALIDAD DE PUEBLO NUEVO VIÑAS|,|DEPTO. DE COMPRAS|,|PUEBLO NUEVO VI?AS|
|MUNICIPALIDAD DE SAN JOSÉ POAQUIL, CHIMALTENANGO|,|CHIMALTENANGO|,|626297K|,|12100402 - MUNICIPALIDAD DE SAN JOSE POAQUIL|,|MUNICIPALIDAD DE SAN JOSE POAQUIL DEPARTAMENTO DE CHIMALTENANGO|,|SAN JOSE POAQUIL|
|MUNICIPALIDAD DE CHIANTLA, HUEHUETENANGO|,|HUEHUETENANGO|,|5986648|,|12101302 - MUNICIPALIDAD DE CHIANTLA|,|MUNICIPALIDAD DE CHIANTLA|,|CHIANTLA|
|OFICINA NACIONAL DE PREVENCIÓN DE LA TORTURA Y OTROS TRATOS O PENAS CRUELES,INHUMANOS O DEGRADANTES|,|GUATEMALA|,|86397001|,|11140074 - OFICINA NACIONAL DE PREVENCION DE LA TORTURA Y OTROS TRATOS O PENAS CRUELES, INHUMANOS O DEGRADANTES|,|SUELDOS Y PRESTACIONES OFICINA NACIONAL DE PREVENCION DE LA TORTURA|,|GUATEMALA|
|MUNICIPALIDAD DE SAN LORENZO, SAN MARCOS|,|SAN MARCOS|,|4237307|,|12101229 - MUNICIPALIDAD DE SAN LORENZO|,|ENCARGADO DE COMPRAS MUNICIPALES|,|SAN LORENZO|
|MUNICIPALIDAD DE SAN MARCOS, SAN MARCOS|,|SAN MARCOS|,|1766562|,|12101201 - MUNICIPALIDAD DE SAN MARCOS|,|UNIDAD DE PROYECTOS MSM|,|SAN MARCOS|
|MUNICIPALIDAD DE SAN CRISTÓBAL TOTONICAPAN, TOTONICAPÁN|,|TOTONICAPAN|,|6651437|,|12100802 - MUNICIPALIDAD DE SAN CRISTOBAL TOTONICAPAN|,|TESORERIA MUNICIPAL DE SAN CRISTOBAL TOTONICAPAN, TOTONICAPAN|,|SAN CRISTOBAL TOTONICAPAN|
|MUNICIPALIDAD DE SAN JORGE|,|ZACAPA|,|87109360|,|12101911 - SAN JORGE|,|MUNICIPALIDAD DE SAN JORGE|,|Municipio pendiente de confirmación con SAT.|
|GUARDIA PRESIDENCIAL GP|,|GUATEMALA|,|626302K|,|11130003 - GUARDIA PRESIDENCIAL|,|GUARDIA PRESIDENCIAL.|,|GUATEMALA|
|FIDEICOMISO METROP. DE MANEJO DE RECURSOS NATURALES Y DE RECREACION CULTURA Y DEPORTE|,|GUATEMALA|,|23553367|,|12100101 - MUNICIPALIDAD DE GUATEMALA|,|DIRECCIÓN ADMINISTRATIVA|,|GUATEMALA|
|MUNICIPALIDAD DE SANTA CATARINA PINULA, GUATEMALA|,|GUATEMALA|,|6180698|,|12100102 - MUNICIPALIDAD DE SANTA CATARINA PINULA|,|COMPRAS|,|SANTA CATARINA PINULA|
|MUNICIPALIDAD DE SANTA CATARINA PINULA, GUATEMALA|,|GUATEMALA|,|6180698|,|12100102 - MUNICIPALIDAD DE SANTA CATARINA PINULA|,|CONTRATACIONES|,|SANTA CATARINA PINULA|
|MUNICIPALIDAD DE LA LIBERTAD, PETÉN|,|PETEN|,|6871755|,|12101705 - MUNICIPALIDAD DE LA LIBERTAD|,|DMP MUNICIPALIDAD DE LA LIBERTAD, PETEN|,|LA LIBERTAD|
|MUNICIPALIDAD DE SAN ANDRÉS VILLA SECA, RETALHULEU|,|RETALHULEU|,|6248470|,|12101106 - MUNICIPALIDAD DE SAN ANDRES VILLA SECA|,|DIRECCIÓN ADMINISTRACIÓN FINANCIERA MUNICIPAL|,|SAN ANDRES V. SECA|
|MUNICIPALIDAD DE CHIQUIMULA, CHIQUIMULA|,|CHIQUIMULA|,|4423763|,|12102001 - MUNICIPALIDAD DE CHIQUIMULA|,|UNIDAD DE COMPRAS Y CONTRATACIONES.|,|CHIQUIMULA|
|MUNICIPALIDAD DE CHIQUIMULA, CHIQUIMULA|,|CHIQUIMULA|,|4423763|,|12102001 - MUNICIPALIDAD DE CHIQUIMULA|,|MUNICIPALIDAD DE CHIQUIMULA|,|CHIQUIMULA|
|INSTITUTO NACIONAL DE BOSQUES -INAB-|,|GUATEMALA|,|8429448|,|11200055 - INSTITUTO NACIONAL DE BOSQUES -INAB-|,|UNIDAD DE COMPRAS|,|GUATEMALA|
|MUNICIPALIDAD DE CONCEPCIÓN TUTUAPA, SAN MARCOS|,|SAN MARCOS|,|6200060|,|12101206 - MUNICIPALIDAD DE CONCEPCION TUTUAPA|,|UNIDAD DE COMPRAS TUTUAPA|,|CONCEPCION TUTUAPA|
|MUNICIPALIDAD DE AYUTLA, SAN MARCOS|,|SAN MARCOS|,|6376517|,|12101217 - MUNICIPALIDAD DE AYUTLA|,|DEPARTAMENTO COMPRAS MUNICIPALIDAD AYUTLA|,|SAN MARCOS|
|SECRETARÍA DE ASUNTOS AGRARIOS DE LA PRESIDENCIA DE LA REPÚBLICA|,|GUATEMALA|,|29514746|,|11130016 - SECRETARÍA DE ASUNTOS AGRARIOS DE LA PRESIDENCIA DE LA REP|,|UNIDAD DE COMPRAS DE LA SAA|,|GUATEMALA|
|MUNICIPALIDAD DE SANTA ANA, PETÉN|,|PETEN|,|5026024|,|12101707 - MUNICIPALIDAD DE SANTA ANA|,|MUNICIPALIDAD DE SANTA ANA, PETEN|,|SANTA ANA|
|MUNICIPALIDAD DE TECTITAN, HUEHUETENANGO|,|HUEHUETENANGO|,|6374093|,|12101321 - MUNICIPALIDAD DE TECTITAN|,|MUNICIPALIDAD DE TECTITAN HUEHUETENANGO, DEPARTAMENTO DE HUEHUETENANGO|,|TECTITAN|
|MUNICIPALIDAD DE SANTA CATARINA MITA, JUTIAPA|,|JUTIAPA|,|6124704|,|12102203 - MUNICIPALIDAD DE SANTA CATARINA MITA|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SANTA CATARINA MITA|
|MUNICIPALIDAD DE CANILLA, QUICHÉ|,|QUICHE|,|6751512|,|12101418 - MUNICIPALIDAD DE CANILLA|,|SECRETARIA MUNICIPAL CANILLA|,|CANILLA|
|MUNICIPALIDAD DE PANZOS, ALTA VERAPAZ|,|ALTA VERAPAZ|,|4128834|,|12101607 - MUNICIPALIDAD DE PANZOS|,|MUNICIPALIDAD DE PANZOS|,|PANZOS|
|INSTITUTO NACIONAL DE COMERCIALIZACIÓN AGRÍCOLA -INDECA-|,|GUATEMALA|,|3190161|,|21100078 - INST. NAC. DE COMER. AGRICOLA -INDECA-|,|DEPARTAMENTO DE COMPRAS|,|VILLA NUEVA|
|MUNICIPALIDAD DE SAN MIGUEL ACATAN, HUEHUETENANGO|,|HUEHUETENANGO|,|4250990|,|12101313 - MUNICIPALIDAD DE SAN MIGUEL ACATAN|,|MUNICIPALIDAD, SAN MIGUEL ACATÁN,HUEHUETENANGO|,|SAN MIGUEL ACATAN|
|MUNICIPALIDAD DE SAN MARTÍN JILOTEPEQUE, CHIMALTENANGO|,|CHIMALTENANGO|,|5035120|,|12100403 - MUNICIPALIDAD DE SAN MARTIN JILOTEPEQUE|,|DEPARTAMENTO DE COMPRAS|,|SAN MARTIN JILOTEPEQUE|
|MUNICIPALIDAD DE SAN MARTÍN JILOTEPEQUE, CHIMALTENANGO|,|CHIMALTENANGO|,|5035120|,|12100403 - MUNICIPALIDAD DE SAN MARTIN JILOTEPEQUE|,|DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN|,|SAN MARTIN JILOTEPEQUE|
|MUNICIPALIDAD DE ZACAPA, ZACAPA|,|ZACAPA|,|6434347|,|12101901 - MUNICIPALIDAD DE ZACAPA|,|COMPRAS|,|ZACAPA|
|MUNICIPALIDAD DE SAN CRISTÓBAL CUCHO, SAN MARCOS|,|SAN MARCOS|,|6609015|,|12101225 - MUNICIPALIDAD DE SAN CRISTOBAL CUCHO|,|MUNICIPALIDAD|,|SAN CRISTOBAL CUCHO|
|MUNICIPALIDAD DE SANTA LUCIA LA REFORMA, TOTONICAPÁN|,|TOTONICAPAN|,|6738729|,|12100807 - MUNICIPALIDAD DE SANTA LUCIA LA REFORMA|,|DIRECCION DE PLANIFICACION MUNICIPAL|,|SANTA LUCIA LA REFORMA|
|MUNICIPALIDAD DE SAN ANTONIO ILOTENENGO, QUICHÉ|,|QUICHE|,|6757510|,|12101408 - MUNICIPALIDAD DE SAN ANTONIO ILOTENENGO|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SAN ANTONIO ALOTENANGO|
|MUNICIPALIDAD DE SANTO DOMINGO XENACOJ, SACATEPÉQUEZ|,|SACATEPEQUEZ|,|6204910|,|12100305 - MUNICIPALIDAD DE SANTO DOMINGO XENACOJ|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SANTO DOMINGO XENACOJ|
|MUNICIPALIDAD DE OSTUNCALCO, QUETZALTENANGO|,|QUETZALTENANGO|,|6558313|,|12100909 - MUNICIPALIDAD DE OSTUNCALCO|,|DIRECCION MUNICIPAL DE PLANIFICACION|,|SAN JUAN OSTUNCALCO|
|MUNICIPALIDAD DE OSTUNCALCO, QUETZALTENANGO|,|QUETZALTENANGO|,|6558313|,|12100909 - MUNICIPALIDAD DE OSTUNCALCO|,|DIRECCION ADMINISTRATIVA FINANCIERA MUNICIPAL|,|SAN JUAN OSTUNCALCO|
|ENTIDAD METROPOLITANA REGULADORA DE TRANSPORTE Y TRANSITO|,|GUATEMALA|,|835782K|,|12200001 - ENTIDAD MET. REGUL. DE TRANSPORTE Y TRANSITO DEL MUN. DE GUAT. Y SUS AREAS DE INFLUENCIA U.|,|UNIDAD COMPRADORA EMETRA|,|GUATEMALA|
|MUNICIPALIDAD DE PACHALUM, QUICHÉ|,|QUICHE|,|6563201|,|12101421 - MUNICIPALIDAD DE PACHALUM|,|COMPRAS|,|PACHALUM|
|MINISTERIO PÚBLICO|,|GUATEMALA|,|7522517|,|11140022 - MINISTERIO PÚBLICO|,|SECCION DE COMPRAS|,|GUATEMALA|
|MINISTERIO PÚBLICO|,|GUATEMALA|,|7522517|,|11140022 - MINISTERIO PÚBLICO|,|DEPARTAMENTO DE EVENTOS DE COTIZACIÓN Y LICITACIÓN|,|GUATEMALA|
|MINISTERIO PÚBLICO|,|GUATEMALA|,|7522517|,|11140022 - MINISTERIO PÚBLICO|,|SECRETARIA DE ASUNTOS INTERNACIONALES Y COOPERACION|,|GUATEMALA|
|MINISTERIO DE RELACIONES EXTERIORES|,|GUATEMALA|,|3377946|,|11130004 - MINISTERIO DE RELACIONES   EXTERIORES|,|UNIDAD COMPRADORA DE LIMITES Y AGUAS INTERNACIONALES|,|GUATEMALA|
|MINISTERIO DE RELACIONES EXTERIORES|,|GUATEMALA|,|3377946|,|11130004 - MINISTERIO DE RELACIONES   EXTERIORES|,|UNIDAD COMPRADORA GENERAL UDAF_MRE|,|GUATEMALA|
|MUNICIPALIDAD DE SAN SEBASTIAN COATAN, HUEHUETENANGO|,|[--No Especificado--]|,|6985963|,|12101325 - MUNICIPALIDAD DE SAN SEBASTIAN COATAN|,|DEPARTAMENTO DE COMPRAS SAN SEBASTIÁN COATÁN.|,|[--No Especificado--]|
|MUNICIPALIDAD DE TACANÁ, SAN MARCOS|,|SAN MARCOS|,|6596037|,|12101207 - MUNICIPALIDAD DE TACANA|,|TESORERIA MUNICIPAL DE TACANÀ, SAN MARCOS|,|TACANA|
|MUNICIPALIDAD DE CUBULCO, BAJA VERAPAZ|,|BAJA VERAPAZ|,|6434290|,|12101504 - MUNICIPALIDAD DE CUBULCO|,|DEPARTAMENTO DE COMPRAS|,|CUBULCO|
|MUNICIPALIDAD DE GUANAGAZAPA, ESCUINTLA|,|ESCUINTLA|,|4250818|,|12100508 - MUNICIPALIDAD DE GUANAGAZAPA|,|DMP GUANAGAZAPA|,|GUANAGAZAPA|
|MUNICIPALIDAD DE CIUDAD VIEJA, SACATEPÉQUEZ|,|SACATEPEQUEZ|,|6248845|,|12100312 - MUNICIPALIDAD DE CIUDAD VIEJA|,|MUNICIPALIDAD DE CIUDAD VIEJA|,|CIUDAD VIEJA|
|MUNICIPALIDAD DE POPTUN, PETÉN|,|PETEN|,|6653766|,|12101712 - MUNICIPALIDAD DE POPTUN|,|DMP MUNICIPALIDAD DE POPTÚN|,|POPTUN|
|MUNICIPALIDAD DE POPTUN, PETÉN|,|PETEN|,|6653766|,|12101712 - MUNICIPALIDAD DE POPTUN|,|DEPARTAMENTO DE COMPRAS|,|POPTUN|
|MUNICIPALIDAD DE TAMAHU, ALTA VERAPAZ|,|ALTA VERAPAZ|,|6248810|,|12101605 - MUNICIPALIDAD DE TAMAHU|,|MUNICIPALIDAD DE TAMAHU|,|TAMAHU|
|MINISTERIO DE SALUD PÚBLICA|,|IZABAL|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL INFANTIL DE PUERTO BARRIOS|,|PUERTO BARRIOS|
|MINISTERIO DE SALUD PÚBLICA|,|ALTA VERAPAZ|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|DIRECCION DE AREA DE SALUD DE ALTA VERAPAZ|,|COBAN|
|MINISTERIO DE SALUD PÚBLICA|,|ZACAPA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL REGIONAL DE ZACAPA|,|ZACAPA|
|MINISTERIO DE SALUD PÚBLICA|,|HUEHUETENANGO|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|AREA DE SALUD DE HUEHUETENANGO|,|HUEHUETENANGO|
|MINISTERIO DE SALUD PÚBLICA|,|GUATEMALA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|LABORATORIO NACIONAL DE SALUD|,|VILLA NUEVA|
|MINISTERIO DE SALUD PÚBLICA|,|ZACAPA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|AREA DE SALUD DE ZACAPA|,|ZACAPA|
|MINISTERIO DE SALUD PÚBLICA|,|GUATEMALA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|INICIATIVA MULTISECTORIAL PARA IMPLEMENTAR ESTRATEGIAS DE PREV Y CONTROL DE LA MALARIA EN GUATEMALA|,|GUATEMALA|
|MINISTERIO DE SALUD PÚBLICA|,|CHIQUIMULA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL NACIONAL DE CHIQUIMULA|,|CHIQUIMULA|
|MINISTERIO DE SALUD PÚBLICA|,|IZABAL|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE PUERTO BARRIOS|,|PUERTO BARRIOS|
|MINISTERIO DE SALUD PÚBLICA|,|QUICHE|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL REGIONAL DE EL QUICHÉ|,|SANTA CRUZ DEL QUICHE|
|MINISTERIO DE SALUD PÚBLICA|,|PETEN|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE SAN BENITO|,|SAN BENITO|
|MINISTERIO DE SALUD PÚBLICA|,|SOLOLA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|DIRECCION DE AREA DE SALUD DE SOLOLA|,|SOLOLA|
|MINISTERIO DE SALUD PÚBLICA|,|RETALHULEU|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE RETALHULEU|,|RETALHULEU|
|MINISTERIO DE SALUD PÚBLICA|,|HUEHUETENANGO|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL REGIONAL DE HUEHUETENANGO "DR. JORGE VIDES MOLINA"|,|HUEHUETENANGO|
|MINISTERIO DE SALUD PÚBLICA|,|ALTA VERAPAZ|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE LA TINTA|,|LA TINTA|
|MINISTERIO DE SALUD PÚBLICA|,|QUETZALTENANGO|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL NACIONAL DOCTOR RODOLFO ROBLES|,|QUETZALTENANGO|
|MINISTERIO DE SALUD PÚBLICA|,|QUICHE|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE USPANTAN|,|USPANTAN|
|MINISTERIO DE SALUD PÚBLICA|,|GUATEMALA|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE SAN VICENTE|,|GUATEMALA|
|MINISTERIO DE SALUD PÚBLICA|,|SAN MARCOS|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|HOSPITAL DE MALACATAN|,|MALACATAN|
|MINISTERIO DE SALUD PÚBLICA|,|PETEN|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|AREA DE SALUD PETEN SUR-ORIENTE|,|POPTUN|
|MINISTERIO DE SALUD PÚBLICA|,|EL PROGRESO|,|2318024|,|11130009 - MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL|,|DIRECCION DE AREA DE SALUD DE EL PROGRESO|,|GUASTATOYA|
