|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,642.86|,|5736412|,|37591126|,|2342855|,|COD. 6324 -  CINTA DE CASTILLA DE 1/2, ROLLO 100 YDS|,|30.noviembre.2016 Hora:3:58:15 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|02.diciembre.2016 Hora:2:58:48 p. m.|,|02.diciembre.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q490.18|,|5708524|,|19554648|,|2342855|,|COD. 7230 SUTURA ABSORBIBLE SINTÉTICA MULTIFILAMENTO TRENZADA CON RECUBRIMIENTO No. 2-0,  AGUJA CURVA, 1/2 CIRCULO, PUNTA CÓNICA, CILÍNDRICA. 2.4.0.1.1. (35-36MM). EMPAQUE INDIVIDUAL, ESTÉRIL,|,|22.noviembre.2016 Hora:3:10:00 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.noviembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|02.diciembre.2016 Hora:2:52:21 p. m.|,|25.noviembre.2016 Hora:9:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q699,551.96|,|5648513|,|12892564|,|6539564|,|MEJORAMIENTO POZO(S) NO.2 ALDEA EL PLATANAR, MEDIANTE EQUIPAMIENTO, MUNICIPIO DE SAN JOSE PINULA, DEPARTAMENTO DE GUATEMALA|,|14.noviembre.2016 Hora:11:19:15 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|25.noviembre.2016 Hora:9:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|02.diciembre.2016 Hora:5:38:50 p. m.|,|25.noviembre.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q62,062.50|,|5732662|,|30428378|,|2318024|,|COMPRA DE TRIGLICERIDOS, CK TOTAL, CK-MB, COLESTEROL HDL, AMILASA, BILIRRUBINA DIRECTA, BILIRRUBINA TOTAL, CREATININA, PRUEBA TERMINADA, PARA EL HOSPITAL DE POPTÚN.|,|29.noviembre.2016 Hora:11:37:15 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.diciembre.2016 Hora:11:30:00 a. m.|,|HOSPITAL DISTRITAL, POPTÚN, PETEN,|,|14|,|02.diciembre.2016 Hora:11:10:26 a. m.|,|01.diciembre.2016 Hora:12:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,798.00|,|5665515|,|64186059|,|2342855|,|COD. 6953 TUBO ENDOTRAQUEAL DE PVC No. 7.5, CON ESCALA DE CENTÍMETRO EN CENTÍMETRO, CON BALÓN DE BAJA PRESION Y ALTO VOLUMEN, CON CONECTOR DE 15 MM., LÍNEA RADIOPACA, PUNTA TIPO MURPHY, EMPAQUE|,|17.noviembre.2016 Hora:3:54:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.noviembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|02.diciembre.2016 Hora:3:06:29 p. m.|,|21.noviembre.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q78,773.09|,|5592313|,|5691826|,|2342855|,|DESCONGELADOR DE PLASMA|,|24.octubre.2016 Hora:10:25:11 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|26.octubre.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|02.diciembre.2016 Hora:10:47:22 a. m.|,|26.octubre.2016 Hora:10:30:00 a. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q15,210.00|,|5723760|,|42657415|,|3377881|,|ADQUISICIÓN DE PLAYERAS PARA LOS NIÑOS, NIÑAS Y ADOLESCENTES QUE SE ATIENDEN EN LA DIRECCIÓN DE PROTECCIÓN ESPECIAL RESIDENCIAL HOGAR SEGURO VIRGEN DE LA ASUNCIÓN, A CARGO DE LA SECRETARIA DE BIENESTA|,|25.noviembre.2016 Hora:11:37:18 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.noviembre.2016 Hora:10:00:00 a. m.|,|SECRETARIA DE BIENESTAR SOCIAL DE LA PRESIDENCIA|,|6|,|02.diciembre.2016 Hora:9:07:15 a. m.|,|29.noviembre.2016 Hora:10:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q45,518.40|,|5736803|,|671517|,|2318024|,|ADQUISICIÓN  DE FORMULA PARA LACTANTE DE 0 A 6 MESES, HOSPITAL REGIONAL DE CUILAPA, SANTA ROSA|,|30.noviembre.2016 Hora:10:48:02 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE CUILAPA|,|1|,|02.diciembre.2016 Hora:3:23:31 p. m.|,|02.diciembre.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,993.55|,|5738334|,|320811|,|2342855|,|IRBESARTAN, TABLETA DE 150 MG|,|30.noviembre.2016 Hora:3:49:47 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE QUETZALTENANGO|,|1|,|02.diciembre.2016 Hora:11:34:00 a. m.|,|02.diciembre.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q56,250.00|,|5681898|,|5801338|,|2342855|,|EVENTO DE MATERIAL MEDICO QUIRURGICO No. 526-2016 CÓDIGO 6474|,|16.noviembre.2016 Hora:12:56:33 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.noviembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|02.diciembre.2016 Hora:11:52:50 a. m.|,|18.noviembre.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q178.57|,|5721474|,|32078161|,|2342855|,|KIT PARA CITOLOGIA.  UNIDAD  (PAPANICOLAU)|,|24.noviembre.2016 Hora:2:43:07 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.noviembre.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|1|,|02.diciembre.2016 Hora:2:34:35 p. m.|,|28.noviembre.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,985.00|,|5714443|,|5686792|,|2318024|,|Piperacilina/Tazobactam  polvo liofilizado 4 g/0.5g Vial, Presentar estudios de eficacia y seguridad|,|23.noviembre.2016 Hora:1:17:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.noviembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|02.diciembre.2016 Hora:8:24:54 a. m.|,|25.noviembre.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q13,564.30|,|5734169|,|4751124|,|2318024|,|Albúmina Humana solución inyectable 25% vial 50ml 1 o más pasos de inactivación viral|,|29.noviembre.2016 Hora:4:12:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.diciembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|02.diciembre.2016 Hora:10:24:54 a. m.|,|01.diciembre.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q500,000.00|,|5541247|,|974773|,|3441024|,|SERVICIO DE AUDITORIA EXTERNA PARA EL EXAMEN DE LOS ESTADOS FINANCIEROS DE LA MUNICIPALIDAD DE GUATEMALA, CORRESPONDIENTE A LOS PERÍODOS CONTABLES DEL 1 DE ENERO AL 31 DE DICIEMBRE DE 2016 Y 2017.|,|14.octubre.2016 Hora:10:48:08 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|04.noviembre.2016 Hora:9:30:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|02.diciembre.2016 Hora:5:20:54 p. m.|,|04.noviembre.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q75,071.43|,|5738385|,|7477279|,|2342855|,|EVENTO 1831/2016,  ALGLUCOSIDASA ALFA, POLVO LIOFILIZADO, 50 MG|,|30.noviembre.2016 Hora:3:43:10 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS GERONA|,|1|,|02.diciembre.2016 Hora:10:39:33 a. m.|,|02.diciembre.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q16,071.43|,|5717892|,|7151667|,|2342855|,|COD. 116 Amoxicilina + Ácido Clavulánico Polvo para uso parenteral 1,000 mg + 200 mg, vial 10 ml. ENTREGA INMEDIATA, SE  LEVANTARA ACTA  DE INCUMPLIMIENTO AFECTANDOLE COMPRAS FUTURAS, SI NO TIENE|,|30.noviembre.2016 Hora:6:10:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL SANTA LUCIA COTZUMALGUAPA, ESCUINTLA|,|1|,|02.diciembre.2016 Hora:3:27:23 p. m.|,|02.diciembre.2016 Hora:8:30:00 a. m.|
|1. Transporte, repuestos y combustibles~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,945.00|,|5715407|,|1526804|,|2492334|,|ADQUISICIÓN DE AMORTIGUADORES PARA PICK-UP DEL PARQUE VEHICULAR DE LA POLICÍA NACIONAL CIVIL.|,|23.noviembre.2016 Hora:11:34:33 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.noviembre.2016 Hora:11:00:00 a. m.|,|DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL CIVIL -PNC-|,|2|,|02.diciembre.2016 Hora:4:28:09 p. m.|,|25.noviembre.2016 Hora:11:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q25,071.43|,|5701724|,|5854229|,|2342855|,|13000 Diosmina Micronizada Comprimido de 500 mg|,|21.noviembre.2016 Hora:10:58:36 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|23.noviembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL COBAN, ALTA VERAPAZ|,|1|,|02.diciembre.2016 Hora:3:03:48 p. m.|,|23.noviembre.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q61,512.96|,|5643392|,|7356692|,|3133222|,|SERVICIOS DE REPARACIÓN DE CASETAS Y JAVAS METÁLICAS|,|12.noviembre.2016 Hora:11:41:26 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.noviembre.2016 Hora:8:00:00 a. m.|,|EMPRESA PORTUARIA SANTO TOMAS DE CASTILLA|,|2|,|02.diciembre.2016 Hora:4:48:43 p. m.|,|17.noviembre.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q714.29|,|5696089|,|12370266|,|2342855|,|COD. 6145 GORRO DESCARTABLE PARA DAMA, IMPERMEABLE, CON BORDE DE ELÁSTICO, TAMAÑO ESTÁNDAR, EMPAQUE CAJA DE 100 HASTA 300 UNIDADES- SEGUN OFICIO BYFHE 561/2016 .|,|23.noviembre.2016 Hora:7:32:54 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.noviembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|02.diciembre.2016 Hora:2:22:12 p. m.|,|25.noviembre.2016 Hora:9:30:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q378,445.50|,|5462002|,|9927972|,|2346125|,|COMPRA DE MATERIALES PARA FABRICACIÓN DE REJILLAS EN JURISDICCIÓN DEL MUNICIPIO DE MIXCO|,|14.noviembre.2016 Hora:6:29:00 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|25.noviembre.2016 Hora:10:30:00 a. m.|,|UNIDAD DE COMPRAS|,|20|,|02.diciembre.2016 Hora:4:24:40 p. m.|,|25.noviembre.2016 Hora:11:00:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q10,035.00|,|5727502|,|90303385|,|2360837|,|4,500 UNIDADES HELADO DE FRUTA|,|27.noviembre.2016 Hora:9:51:32 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.noviembre.2016 Hora:3:30:00 p. m.|,|PARQUE ACUÀTICO XOCOMIL|,|1|,|02.diciembre.2016 Hora:4:43:20 p. m.|,|29.noviembre.2016 Hora:4:00:00 p. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q41,379.46|,|5736781|,|4431456|,|2342855|,|S/C CEFIRO COLOR VERDE DE 72 ANCHO|,|30.noviembre.2016 Hora:11:19:55 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|02.diciembre.2016 Hora:2:30:54 p. m.|,|02.diciembre.2016 Hora:9:00:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q198,000.00|,|5461197|,|74870025|,|6452191|,|MEJORAMIENTO CAMINO RURAL HACIA EL POZO SECTOR SAMALA II, SAN SEBASTIAN RETALHULEU|,|04.noviembre.2016 Hora:3:11:15 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|17.noviembre.2016 Hora:8:00:00 a. m.|,|TESORERIA MUNICIPAL|,|1|,|02.diciembre.2016 Hora:4:52:18 p. m.|,|17.noviembre.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q89,880.00|,|5725305|,|1700510|,|2318024|,|ADQUISICIÓN DE SODIO, MSPAS 2016-ROO-CD-3664.|,|25.noviembre.2016 Hora:2:33:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.noviembre.2016 Hora:9:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|1|,|02.diciembre.2016 Hora:9:41:46 a. m.|,|30.noviembre.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,021.43|,|5685435|,|4624718|,|2342855|,|COD. 648 ACIDO FOLICO TABLETA 5 MG. SEGUN OFICIO BYFHE NO. 551/2016.|,|17.noviembre.2016 Hora:9:25:49 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|21.noviembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|02.diciembre.2016 Hora:2:52:42 p. m.|,|21.noviembre.2016 Hora:9:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q25,759.00|,|5736560|,|6562868|,|2318024|,|ADQUISICIÓN DE FRUTAS Y VERDURAS, PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS.|,|30.noviembre.2016 Hora:9:45:00 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|45|,|02.diciembre.2016 Hora:3:18:57 p. m.|,|02.diciembre.2016 Hora:9:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q13,820.00|,|5736560|,|5443180|,|2318024|,|ADQUISICIÓN DE FRUTAS Y VERDURAS, PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS.|,|30.noviembre.2016 Hora:9:45:00 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.diciembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|45|,|02.diciembre.2016 Hora:3:18:57 p. m.|,|02.diciembre.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q56,857.14|,|5708966|,|5801338|,|2342855|,|S/C - CATÉTER CENTRAL PERCUTÁNEO DE INSERCIÓN PERIFÉRICA, DE POLIURETANO HIDROFILICO DOBLE LUMEN NO. 1.9 DE 40 A 70 CM DE LARGO,|,|24.noviembre.2016 Hora:10:53:44 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.noviembre.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE GINECO OBSTETRICIA|,|1|,|02.diciembre.2016 Hora:12:54:13 p. m.|,|28.noviembre.2016 Hora:9:00:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q14,559.86|,|5731534|,|25880535|,|6633757|,|COMPRA DE LAMINAS PARA EL MANTENIMIENTO Y REPARACION DE LOS DIFERENTES PREDIOS MUNICIPALES|,|28.noviembre.2016 Hora:6:19:23 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.noviembre.2016 Hora:8:30:00 a. m.|,|TESORERIA MUNICIPAL DE SENAHU, A.V.|,|1|,|02.diciembre.2016 Hora:3:49:20 p. m.|,|30.noviembre.2016 Hora:9:00:00 a. m.|
|1. Limpieza, fumigación y artículos afines~2. Salud e insumos hospitalarios~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q308.04|,|5732115|,|4556984|,|2342855|,|PAÑAL DESECHABLE ANATOMICO PARA ADULTO, CON POLIMERO SUPERABSORBENTE, CON INDICADOR DE NIVEL DE SATURACIÓN, CINTAS AUTOADHESIVAS REUTILIZABLES, ELASTICOS EN LAS PIERNAS, TAMAÑO GRANDE, DESCARTABLE|,|29.noviembre.2016 Hora:8:48:40 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.diciembre.2016 Hora:8:00:00 a. m.|,|CONSULTORIO SALAMA, BAJA VERAPAZ|,|1|,|02.diciembre.2016 Hora:9:53:15 a. m.|,|01.diciembre.2016 Hora:8:30:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q62,175.00|,|5736374|,|7657064|,|2492334|,|REPUESTOS PARA VEHÍCULOS PARA SAIA/PNC|,|29.noviembre.2016 Hora:10:33:41 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.diciembre.2016 Hora:12:00:00 p. m.|,|SECRETARIA DE ANÁLISIS E INVESTIGACIÓN ANTINARCÓTICOS -SAIA-|,|8|,|02.diciembre.2016 Hora:5:03:53 p. m.|,|01.diciembre.2016 Hora:12:30:00 p. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q8,928.57|,|5712246|,|5801338|,|2342855|,|evento no. 6119,  APLICADOR CON ESPONJA CON YODOFORT 7.5 %, ALCOHOL ISOPROPÍLICO AL 74%, DE 26 ML. EMPAQUE INDIVIDUAL. ESTÉRIL|,|22.noviembre.2016 Hora:4:24:32 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.noviembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|02.diciembre.2016 Hora:8:04:37 a. m.|,|24.noviembre.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q46,821.43|,|5682029|,|4556984|,|2342855|,|EVENTO DE MATERIAL MEDICO QUIRURGICO No. 528-2016 CÓDIGO 7219.|,|16.noviembre.2016 Hora:12:58:19 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.noviembre.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|02.diciembre.2016 Hora:2:36:32 p. m.|,|18.noviembre.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q117.86|,|5709024|,|41274989|,|2342855|,|COD. 6624 SONDA FOLEY DE LÁTEX CON RECUBIERTA DE SILICÓN No. 12 FR. CON BALÓN DE 5-15 CC Y 40 CM LARGO DOS VÍAS, DOS AGUJEROS OPUESTOS ,EMPAQUE DOBLE, ESTÉRIL LIBRE DE PIRÓGENOS,SEGUN OFICIO BYFHE 561|,|22.noviembre.2016 Hora:2:42:23 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.noviembre.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|02.diciembre.2016 Hora:3:09:36 p. m.|,|25.noviembre.2016 Hora:9:30:00 a. m.|
|1. Computación y telecomunicaciones~2. Papelería y artículos de librería~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q8,160.00|,|5209293|,|52991105|,|3378284|,|ADQUISICIÓN DE 2 KIT DE MANTENIMIENTO DE IMPRESORA; MODELO:600m 602; MARCA: Hp LASERJET.|,|03.agosto.2016 Hora:4:29:45 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.agosto.2016 Hora:2:00:00 p. m.|,|TALLER NACIONAL DE GRABADOS EN ACERO|,|1|,|02.diciembre.2016 Hora:3:09:00 p. m.|,|08.agosto.2016 Hora:2:30:00 p. m.|
|1. Papelería y artículos de librería~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q67,230.00|,|5728274|,|1532227|,|3133222|,|ADQUISICIÓN  DE PAPEL PARA USO DEL DEPARTAMENTO DE COMERCIAL DE EMPORNAC|,|28.noviembre.2016 Hora:5:27:19 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.noviembre.2016 Hora:8:00:00 a. m.|,|EMPRESA PORTUARIA SANTO TOMAS DE CASTILLA|,|11|,|02.diciembre.2016 Hora:5:25:20 p. m.|,|30.noviembre.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q15,779.97|,|5731550|,|25880535|,|6633757|,|COMPRA DE SUBMINISTROS MADERA PARA MANTENIMIENTO Y REPARACIÓN DE EDIFICIOS MUNICIPALES|,|28.noviembre.2016 Hora:6:23:48 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.noviembre.2016 Hora:9:00:00 a. m.|,|TESORERIA MUNICIPAL DE SENAHU, A.V.|,|1|,|02.diciembre.2016 Hora:3:22:09 p. m.|,|30.noviembre.2016 Hora:9:30:00 a. m.|
|Computación y telecomunicaciones|,|Terminado adjudicado|,|Q22,321.43|,|5718120|,|82887292|,|2342855|,|MANTENIMIENTO PREVENTIVO A IMPRESORAS, CANTIDAD -125- SIN CODIGO, PEDIDO No. 2719|,|24.noviembre.2016 Hora:9:20:39 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.noviembre.2016 Hora:1:00:00 p. m.|,|POLICLINICA|,|1|,|02.diciembre.2016 Hora:12:17:30 p. m.|,|28.noviembre.2016 Hora:1:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,196.43|,|5569842|,|5686792|,|2342855|,|EVENTO 1622/2016, INTERFERÓN BETA 1-A, JERINGA PRELLENADA, 12,000,000 UI EN 0.5 ML|,|17.octubre.2016 Hora:3:09:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.noviembre.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS GERONA|,|1|,|02.diciembre.2016 Hora:11:45:56 a. m.|,|25.noviembre.2016 Hora:9:00:00 a. m.|
|1. Computación y telecomunicaciones~2. Electricidad y aire acondicionado~3. Muebles y mobiliario de oficina~4. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q160.71|,|5723957|,|4887182|,|2342855|,|BASE AEREA PARA COLOCAR PROYECTOR, BASE|,|28.noviembre.2016 Hora:8:47:19 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.noviembre.2016 Hora:8:30:00 a. m.|,|UNIDAD PERIFERICA ZONA 5|,|1|,|02.diciembre.2016 Hora:11:46:31 a. m.|,|30.noviembre.2016 Hora:9:00:00 a. m.|
|1. Computación y telecomunicaciones~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q65,280.00|,|5549310|,|8539332|,|3377946|,|CONTRATACIÓN DEL SERVICIO DE ENLACE DE INTERNET PARA EL MINISTERIO DE RELACIONES EXTERIORES AÑO 2017|,|21.octubre.2016 Hora:8:03:36 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|10.noviembre.2016 Hora:10:00:00 a. m.|,|UNIDAD COMPRADORA GENERAL UDAF_MRE|,|2|,|02.diciembre.2016 Hora:9:50:13 a. m.|,|10.noviembre.2016 Hora:10:30:00 a. m.|
|Muebles y mobiliario de oficina|,|Terminado adjudicado|,|Q850,000.00|,|5584698|,|37039008|,|77115023|,|FODES-C-029-2016 CÁTEDRAS CON SILLA|,|27.octubre.2016 Hora:11:08:03 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|10.noviembre.2016 Hora:2:30:00 p. m.|,|FONDO DE DESARROLLO SOCIAL|,|1|,|02.diciembre.2016 Hora:7:21:59 p. m.|,|10.noviembre.2016 Hora:3:00:00 p. m.|
