|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,730.00|,|4574605|,|79065473|,|2318024|,|ADQUISICION DE ACETAMINOFÉN (PARACETAMOL) CONCENTRACIÓN: 500MG, PARA LA DIRECCIÓN DE ÁREA DE SALUD DE CHIQUIMULA|,|22.febrero.2016 Hora:6:52:56 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.febrero.2016 Hora:9:30:00 a. m.|,|DIRECCION AREA DE SALUD DE CHIQUIMULA|,|170,000|,|01.marzo.2016 Hora:4:30:37 p. m.|,|24.febrero.2016 Hora:10:00:00 a. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q11,919.64|,|4555481|,|87780011|,|2342855|,|EVENTO 30/2016|,|17.febrero.2016 Hora:10:30:22 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.febrero.2016 Hora:2:00:00 p. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1,500|,|01.marzo.2016 Hora:9:31:27 a. m.|,|19.febrero.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q73,436.81|,|4596498|,|22345388|,|2342855|,|LISTADO 886-2016 LENALIDOMIDA 10 MG GUATECOMPRAS.|,|27.febrero.2016 Hora:3:22:29 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|21|,|02.marzo.2016 Hora:4:51:18 p. m.|,|02.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,891.79|,|4543564|,|320811|,|2342855|,|IRBESARTAN, TABLETA DE 150 MG. COD. IGSS 759.|,|15.febrero.2016 Hora:9:53:28 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.febrero.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE RETALHULEU|,|72,583|,|02.marzo.2016 Hora:4:22:51 p. m.|,|19.febrero.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q84,037.50|,|4592085|,|7950837|,|2342855|,|LISTADO No 739-2016 CODIGO 10371 (PACIENTES AMPARADOS)|,|26.febrero.2016 Hora:12:49:30 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|10|,|02.marzo.2016 Hora:9:14:23 a. m.|,|01.marzo.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q732,736.00|,|4518462|,|29759420|,|5026024|,|MEJORAMIENTO CALLE ALDEA LA SARDINA, SANTA ANA, PETEN|,|11.febrero.2016 Hora:9:28:08 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|24.febrero.2016 Hora:10:00:00 a. m.|,|MUNICIPALIDAD DE SANTA ANA, PETEN|,|6|,|02.marzo.2016 Hora:8:41:12 a. m.|,|24.febrero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q86,062.50|,|4596404|,|7477279|,|2342855|,|LISTADO 878-2016 FEIBA GUATECOMPRAS|,|27.febrero.2016 Hora:2:57:10 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|17|,|02.marzo.2016 Hora:4:43:34 p. m.|,|02.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,850.00|,|4539516|,|326593|,|2342855|,|PENICILINA G BENZATINICA, POLVO PARA USO PARENTERAL 1,200,000 UI, VIAL. COD. IGSS 29.|,|11.febrero.2016 Hora:4:48:19 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|18.febrero.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE RETALHULEU|,|665|,|02.marzo.2016 Hora:12:03:02 p. m.|,|18.febrero.2016 Hora:9:00:00 a. m.|
|1. Textiles, ropa y calzado~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q1,353.00|,|4561147|,|41160630|,|6632580|,|COMPRA DE CAPAS IMPERMEABLES TIPO PONCHO UTILIZADO PARA EL PERSONAL OPERATIVO ASIGNADO AL PARQUE NACIONAL YAXHA.|,|24.febrero.2016 Hora:3:49:20 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:4:00:00 p. m.|,|DEPARTAMENTO DE COMPRAS|,|12|,|02.marzo.2016 Hora:10:33:33 a. m.|,|29.febrero.2016 Hora:4:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q73,436.81|,|4596560|,|22345388|,|2342855|,|LISTADO 892-2016 LENALIDOMIDA 10 MG GUATECOMPRAS.|,|27.febrero.2016 Hora:3:25:55 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|21|,|02.marzo.2016 Hora:5:02:05 p. m.|,|02.marzo.2016 Hora:8:30:00 a. m.|
|1. Electricidad y aire acondicionado~2. Papelería y artículos de librería~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q964.29|,|4548728|,|12772801|,|2342855|,|CODIGO 60024|,|18.febrero.2016 Hora:11:13:29 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.febrero.2016 Hora:3:30:00 p. m.|,|UNIDAD PERIFERICA ZONA 11|,|400|,|02.marzo.2016 Hora:1:13:10 p. m.|,|19.febrero.2016 Hora:4:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q86,062.50|,|4596382|,|7477279|,|2342855|,|LISTADO 876-2016 FEIBA GUATECOMPRAS|,|27.febrero.2016 Hora:2:58:26 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|17|,|02.marzo.2016 Hora:4:46:07 p. m.|,|02.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q20,714.29|,|4579666|,|33682070|,|2342855|,|POR COMPRA DE 8,000 UNIDADES DE DIOSMINA MICRONIZADA, COMPRIMIDO DE 500 MG|,|23.febrero.2016 Hora:6:10:29 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|25.febrero.2016 Hora:10:30:00 a. m.|,|CONSULTORIO DE SAN MARCOS, SAN MARCOS|,|8,000|,|02.marzo.2016 Hora:10:15:39 a. m.|,|25.febrero.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,443.14|,|4532848|,|41714342|,|2342855|,|CÓDIGO: 931 PARACETAMOL (ACETAMINOFEN), TABLETA DE 500 MG.|,|10.febrero.2016 Hora:2:06:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|11.febrero.2016 Hora:2:00:00 p. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|80,340|,|02.marzo.2016 Hora:2:21:06 p. m.|,|11.febrero.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q77,697.86|,|4498305|,|77190513|,|2342855|,|Rosuvastatina, Tableta 20 mg|,|01.febrero.2016 Hora:10:18:10 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.febrero.2016 Hora:10:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS (CAMIP)|,|24,240|,|02.marzo.2016 Hora:2:49:31 p. m.|,|02.febrero.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q955.36|,|4569172|,|12074462|,|2342855|,|CODIGO 12872, EVENTO 157/2016|,|22.febrero.2016 Hora:11:38:58 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.febrero.2016 Hora:9:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|2|,|02.marzo.2016 Hora:10:48:05 a. m.|,|24.febrero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q82,948.00|,|4593510|,|22345388|,|2342855|,|LISTADO No. 757-2016 CODIGO 10003|,|26.febrero.2016 Hora:12:59:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|112|,|02.marzo.2016 Hora:3:24:53 p. m.|,|01.marzo.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q88,200.00|,|4601939|,|79839665|,|2318024|,|ARRENDAMIENTO DE 21 VENTILADORES MECÁNICOS PARA PACIENTES ADULTOS, PEDIÁTRICOS Y NEONATALES CON MONITOREO AVANZADO DE MECÁNICA PULMONAR POR UN PERIODO DE 14 DÍAS|,|01.marzo.2016 Hora:8:09:34 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL SAN JUAN DE DIOS|,|1|,|02.marzo.2016 Hora:12:22:37 p. m.|,|02.marzo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,280.00|,|4592018|,|55792839|,|2318024|,|ADQUISICION DE AMFOTERICINA B COMPLEJOS LIPIDOS, MSPAS No. 2016-ROO-CD-0520|,|26.febrero.2016 Hora:11:09:30 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:9:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|48|,|02.marzo.2016 Hora:7:56:12 a. m.|,|01.marzo.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q54,000.00|,|4597826|,|5974488|,|2318024|,|ADQUISICION DE PRODUCTOS MEDICINALES|,|29.febrero.2016 Hora:10:59:42 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:2:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|300~600~2,100~240~30~600~900~300~600~480|,|02.marzo.2016 Hora:10:55:40 a. m.|,|01.marzo.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,508.00|,|4597826|,|8163294|,|2318024|,|ADQUISICION DE PRODUCTOS MEDICINALES|,|29.febrero.2016 Hora:10:59:42 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:2:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|300~600~2,100~240~30~600~900~300~600~480|,|02.marzo.2016 Hora:10:55:40 a. m.|,|01.marzo.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q8,358.00|,|4597826|,|62359193|,|2318024|,|ADQUISICION DE PRODUCTOS MEDICINALES|,|29.febrero.2016 Hora:10:59:42 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:2:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|300~600~2,100~240~30~600~900~300~600~480|,|02.marzo.2016 Hora:10:55:40 a. m.|,|01.marzo.2016 Hora:2:30:00 p. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q19,882.60|,|4601521|,|4851498|,|2318024|,|ADQUISICIÓN URGENTE DE RESMAS DE PAPEL PARA ENTREGA INMEDIATA|,|29.febrero.2016 Hora:4:50:58 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:9:30:00 a. m.|,|HOSPITAL REGIONAL DE HUEHUETENANGO DR. JORGE VIDES MOLINA|,|405~4~10~5~408|,|02.marzo.2016 Hora:10:18:36 a. m.|,|02.marzo.2016 Hora:10:00:00 a. m.|
|Limpieza, fumigación y artículos afines|,|Terminado adjudicado|,|Q8,381.80|,|4585992|,|25631918|,|3441024|,|COMPRA DE PRODUCTOS DE LIMPIEZA PARA USO DE LAS OFICINAS DE LA REGENCIA NORTE Y SUS ALCALDIAS AUXILIARES|,|25.febrero.2016 Hora:12:32:18 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|26.febrero.2016 Hora:2:30:00 p. m.|,|REGENCIA NORTE|,|12~24~480~1,440~24~80~140~100~120~48~48~80~120~12~120|,|02.marzo.2016 Hora:3:50:59 p. m.|,|26.febrero.2016 Hora:3:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q9,910.71|,|4538048|,|22341102|,|2342855|,|Implante total de cadera derecha, Presolicitud 947/16.|,|11.febrero.2016 Hora:1:03:22 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|12.febrero.2016 Hora:9:30:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|1|,|02.marzo.2016 Hora:6:01:59 p. m.|,|12.febrero.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,043.75|,|4591933|,|320811|,|2342855|,|Compra de 10,500 unidades de Irbesartán Tableta de 150 mg. Código 759|,|26.febrero.2016 Hora:10:20:19 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:1:30:00 p. m.|,|CONSULTORIO DE SAN MARCOS, SAN MARCOS|,|10,500|,|02.marzo.2016 Hora:2:31:31 p. m.|,|01.marzo.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q27,128.57|,|4544390|,|8163294|,|2342855|,|INSULINA NPH HUMANA, SOLUCIÓN INYECTABLE 100 U/ML VIAL 10 ML. COD. IGSS 341.|,|15.febrero.2016 Hora:10:07:36 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|19.febrero.2016 Hora:8:30:00 a. m.|,|HOSPITAL DE RETALHULEU|,|800|,|02.marzo.2016 Hora:4:54:31 p. m.|,|19.febrero.2016 Hora:9:00:00 a. m.|
|1. Construcción y materiales afines~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q57.59|,|4567293|,|6040756|,|2342855|,|p-550 c-s/c CANALETA CON ADHESIVO, CANALETA.|,|23.febrero.2016 Hora:8:09:00 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.febrero.2016 Hora:9:30:00 a. m.|,|UNIDAD PERIFERICA ZONA 5|,|6|,|02.marzo.2016 Hora:8:54:43 a. m.|,|24.febrero.2016 Hora:10:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q312.50|,|4569016|,|12074462|,|2342855|,|CODIGO 12738, EVENTO 135|,|22.febrero.2016 Hora:11:28:54 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.febrero.2016 Hora:9:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|10|,|02.marzo.2016 Hora:11:22:48 a. m.|,|24.febrero.2016 Hora:9:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q19,774.29|,|4432606|,|5801338|,|2342855|,|EVENTO 278/2016. TUBO DE CLORURO DE POLIVINILO CON TRÓCAR PARA TORACOSTOMÍA, No. 32, CON EXTREMO ABIERTO Y AGUJEROS LATERALES, LÍNEA CENTINELA CALIBRADA, RADIOPACA, EMPAQUE INDIVIDUAL, ESTÉRIL, DESCAR|,|13.enero.2016 Hora:3:10:13 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.enero.2016 Hora:9:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|180|,|02.marzo.2016 Hora:3:17:51 p. m.|,|15.enero.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,339.29|,|4558669|,|22930418|,|2342855|,|TOMOGRAFIA COMPUTARIZADA  CONVENCIONAL  COLUMNA LUMBOSACRA   CANTIDAD 15|,|18.febrero.2016 Hora:7:52:45 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.febrero.2016 Hora:8:00:00 a. m.|,|POLICLINICA|,|15|,|02.marzo.2016 Hora:10:43:19 a. m.|,|22.febrero.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,700.00|,|4565924|,|22339655|,|2342855|,|COD. 1387  CLOBETASOL PROPIONATO CREMA O UNGÜENTO 0.05%,  TUBO 25-30 G. CANTIDAD: 450|,|22.febrero.2016 Hora:12:38:42 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.febrero.2016 Hora:9:00:00 a. m.|,|UNIDAD PERIFERICA ZONA 11|,|450|,|02.marzo.2016 Hora:10:11:38 a. m.|,|24.febrero.2016 Hora:9:30:00 a. m.|
|Papelería y artículos de librería|,|Terminado adjudicado|,|Q495.54|,|4578309|,|4851498|,|2342855|,|FOLDER OFICIO DE 5 CORTES, JUEGO DE 5.|,|23.febrero.2016 Hora:3:33:53 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|26.febrero.2016 Hora:4:00:00 p. m.|,|HOSPITAL DE QUETZALTENANGO|,|300|,|02.marzo.2016 Hora:10:09:06 a. m.|,|26.febrero.2016 Hora:4:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q25,600.00|,|4588363|,|12074462|,|2318024|,|Adquisición de Tiras Reactivas de Laboratorio para la Dirección de Área de Salud de Jutiapa|,|25.febrero.2016 Hora:4:17:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:10:30:00 a. m.|,|DIRECCIÓN DE ÁREA DE SALUD DE JUTIAPA|,|230~200~250|,|02.marzo.2016 Hora:9:24:29 a. m.|,|01.marzo.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q17,480.00|,|4588363|,|22345388|,|2318024|,|Adquisición de Tiras Reactivas de Laboratorio para la Dirección de Área de Salud de Jutiapa|,|25.febrero.2016 Hora:4:17:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.marzo.2016 Hora:10:30:00 a. m.|,|DIRECCIÓN DE ÁREA DE SALUD DE JUTIAPA|,|230~200~250|,|02.marzo.2016 Hora:9:24:29 a. m.|,|01.marzo.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q30,000.00|,|4594584|,|4123670|,|2318024|,|ADQUISICIÓN DE MATERIAL MEDICO QUIRURGICO. PARA LA DIRECCIÓN DE ÁREA DE SALUD DE PETEN SUR ORIENTE.|,|26.febrero.2016 Hora:4:03:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:3:30:00 p. m.|,|AREA DE SALUD PETEN SUR-ORIENTE|,|15,000~10,000~20,000~400~300~200~200~200~200~2,000~1,000~1,000~500~5,000~1,000~1,500~5,000|,|02.marzo.2016 Hora:1:03:05 p. m.|,|29.febrero.2016 Hora:4:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q18,080.00|,|4594584|,|19554648|,|2318024|,|ADQUISICIÓN DE MATERIAL MEDICO QUIRURGICO. PARA LA DIRECCIÓN DE ÁREA DE SALUD DE PETEN SUR ORIENTE.|,|26.febrero.2016 Hora:4:03:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:3:30:00 p. m.|,|AREA DE SALUD PETEN SUR-ORIENTE|,|15,000~10,000~20,000~400~300~200~200~200~200~2,000~1,000~1,000~500~5,000~1,000~1,500~5,000|,|02.marzo.2016 Hora:1:03:05 p. m.|,|29.febrero.2016 Hora:4:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q10,450.00|,|4594584|,|29724651|,|2318024|,|ADQUISICIÓN DE MATERIAL MEDICO QUIRURGICO. PARA LA DIRECCIÓN DE ÁREA DE SALUD DE PETEN SUR ORIENTE.|,|26.febrero.2016 Hora:4:03:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:3:30:00 p. m.|,|AREA DE SALUD PETEN SUR-ORIENTE|,|15,000~10,000~20,000~400~300~200~200~200~200~2,000~1,000~1,000~500~5,000~1,000~1,500~5,000|,|02.marzo.2016 Hora:1:03:05 p. m.|,|29.febrero.2016 Hora:4:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q5,700.00|,|4594584|,|7765290|,|2318024|,|ADQUISICIÓN DE MATERIAL MEDICO QUIRURGICO. PARA LA DIRECCIÓN DE ÁREA DE SALUD DE PETEN SUR ORIENTE.|,|26.febrero.2016 Hora:4:03:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:3:30:00 p. m.|,|AREA DE SALUD PETEN SUR-ORIENTE|,|15,000~10,000~20,000~400~300~200~200~200~200~2,000~1,000~1,000~500~5,000~1,000~1,500~5,000|,|02.marzo.2016 Hora:1:03:05 p. m.|,|29.febrero.2016 Hora:4:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,880.00|,|4594584|,|2475546K|,|2318024|,|ADQUISICIÓN DE MATERIAL MEDICO QUIRURGICO. PARA LA DIRECCIÓN DE ÁREA DE SALUD DE PETEN SUR ORIENTE.|,|26.febrero.2016 Hora:4:03:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:3:30:00 p. m.|,|AREA DE SALUD PETEN SUR-ORIENTE|,|15,000~10,000~20,000~400~300~200~200~200~200~2,000~1,000~1,000~500~5,000~1,000~1,500~5,000|,|02.marzo.2016 Hora:1:03:05 p. m.|,|29.febrero.2016 Hora:4:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,240.00|,|4594584|,|41274989|,|2318024|,|ADQUISICIÓN DE MATERIAL MEDICO QUIRURGICO. PARA LA DIRECCIÓN DE ÁREA DE SALUD DE PETEN SUR ORIENTE.|,|26.febrero.2016 Hora:4:03:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.febrero.2016 Hora:3:30:00 p. m.|,|AREA DE SALUD PETEN SUR-ORIENTE|,|15,000~10,000~20,000~400~300~200~200~200~200~2,000~1,000~1,000~500~5,000~1,000~1,500~5,000|,|02.marzo.2016 Hora:1:03:05 p. m.|,|29.febrero.2016 Hora:4:00:00 p. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q89,895.00|,|4585585|,|55149847|,|6506658|,|MANTENIMIENTO Y APERTURA CALLE LOS 4 CAMINOS, CASERIO CANOAS ZAPOTITLAN, JUTIAPA|,|25.febrero.2016 Hora:11:11:26 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|26.febrero.2016 Hora:12:00:00 p. m.|,|MUNICIPALIDAD DE ZAPOTITLAN, JUTIAPA|,|300|,|02.marzo.2016 Hora:5:24:15 p. m.|,|26.febrero.2016 Hora:12:30:00 p. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q90,000.00|,|4576578|,|321052|,|25907026|,|900 CUPONES DE GASOLINA REGULAR DE CIEN QUETZALES (Q100.00) CADA UNO|,|23.febrero.2016 Hora:11:38:28 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|26.febrero.2016 Hora:10:30:00 a. m.|,|EMT|,|900|,|02.marzo.2016 Hora:12:07:48 p. m.|,|26.febrero.2016 Hora:11:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q38,192.00|,|4598202|,|2937913|,|2318024|,|ADQUISICION DE PRODUCTOS MEDICINALES Y FARMACEUTICOS PARA RED DE SERVICIOS  DEL AREA DE SALUD DE CHIMALTENANGO|,|29.febrero.2016 Hora:10:59:24 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|02.marzo.2016 Hora:9:00:00 a. m.|,|AREA DE SALUD DE CHIMALTENANGO|,|140|,|02.marzo.2016 Hora:2:31:01 p. m.|,|02.marzo.2016 Hora:9:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q499,000.00|,|4515765|,|52777693|,|25891278|,|COMPRA DE MATERIAL BALASTRO PARA MEJORAMIENTO DE CALLES DE TERRACERIA DE SANTA MARIA IXHUATAN, SANTA ROSA.|,|09.febrero.2016 Hora:11:21:32 a. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|22.febrero.2016 Hora:8:00:00 a. m.|,|DEPARTAMENTO DE COMPRAS|,|1|,|02.marzo.2016 Hora:5:57:24 p. m.|,|22.febrero.2016 Hora:8:30:00 a. m.|
