|categoria|,|status|,|monto|,|nog|,|nit_proveedor|,|nit_comprador|,|descripcion|,|fecha_publicada|,|modalidad_compra|,|tipo_ofertas|,|fecha_presentacion_ofertas|,|nombre_comprador|,|unidades|,|fecha_adjudicada|,|fecha_cierre_ofertas|
|1. Papelería y artículos de librería~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,150.00|,|5068800|,|26884909|,|2492334|,|IMPRESIÓN DE FORMULARIOS PARA SU USO EN LA SECRETARÍA DE SERVICIO CIVICO ADSCRITA A LA UNIDAD PARA LA PREVENCIÓN COMUNITARIA DE LA VIOLENCIA DEL TERCER VICEMINISTERIO DE PREVENCIÓN DE LA VIOLENCIA|,|27.junio.2016 Hora:4:36:34 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|30.junio.2016 Hora:10:00:00 a. m.|,|UNIDAD PARA LA PREVENCION COMUNITARIA DE LA VIOLENCIA|,|1|,|05.julio.2016 Hora:11:43:17 a. m.|,|30.junio.2016 Hora:10:30:00 a. m.|
|Publicidad, campañas y vallas|,|Terminado adjudicado|,|Q27,360.00|,|5085535|,|733849|,|2342855|,|PUBLICACIÓN EN MEDIO ESCRITO PARA EL INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL.|,|30.junio.2016 Hora:3:28:28 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.julio.2016 Hora:8:00:00 a. m.|,|COMUNICACION SOCIAL Y RELACIONES PUBLICAS|,|1|,|05.julio.2016 Hora:2:03:14 p. m.|,|05.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q9,768.00|,|5061741|,|15292355|,|2342855|,|P-1438 C-57 OFLOXACINA, CÁPSULA O COMPRIMIDO 400 MG.|,|24.junio.2016 Hora:11:06:47 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|28.junio.2016 Hora:1:30:00 p. m.|,|UNIDAD PERIFERICA ZONA 5|,|1|,|05.julio.2016 Hora:6:21:01 a. m.|,|28.junio.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,955.36|,|5076080|,|4066154|,|2342855|,|CATETER SUBCLAVIO DE POLIURETANO HIDROFOLICO DOBLE LUMEN No. 16 G / 7 FR DE 20 A 30 CM DE LARGO, MATERIAL RADIOPACO, CON DILATADOR Y GUIA HIDROFOLICA, CON DISPOSITIVO PARA FIJACION A PIEL, EMPAQUE IND|,|28.junio.2016 Hora:3:51:27 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE RETALHULEU|,|1|,|05.julio.2016 Hora:5:41:50 p. m.|,|04.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q85,941.25|,|5006570|,|63015528|,|2342855|,|578-2016 SPS-465 SERVICIO DIALISIS PERITONEAL CONTINUA AMBULATORIA|,|11.junio.2016 Hora:12:20:49 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|17.junio.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|05.julio.2016 Hora:3:24:00 p. m.|,|17.junio.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,891.79|,|5085624|,|320811|,|2342855|,|10,600 Irbesartán Tableta de 150 mg|,|30.junio.2016 Hora:3:34:00 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.julio.2016 Hora:10:00:00 a. m.|,|HOSPITAL DE MALACATAN, SAN MARCOS|,|1|,|05.julio.2016 Hora:12:27:50 p. m.|,|05.julio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,196.43|,|4978412|,|5686792|,|2342855|,|EVENTO 970/2016, INTERFERÓN BETA 1-A, JERINGA PRELLENADA, 12,000,000 UI EN 0.5 ML|,|06.junio.2016 Hora:2:15:40 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|09.junio.2016 Hora:10:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS "GERONA"|,|1|,|05.julio.2016 Hora:3:30:39 p. m.|,|09.junio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q4,714.29|,|5070872|,|4066154|,|2342855|,|20 CATÉTER SUBCLAVIO DE DOBLE LUMEN, PEDIÁTRICO DE POLIURETANO HIDROFÍLICO, IMPREGNADO DE MINOCICLINA Y RIFAMPCINA DE 4FR 5 A 8 CMS. DE LONGITUD, RADIOPACO, EMPAQUE INDIVIDUAL, C-9867|,|27.junio.2016 Hora:4:22:15 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL|,|1|,|05.julio.2016 Hora:9:42:07 a. m.|,|29.junio.2016 Hora:8:30:00 a. m.|
|Alimentos y semillas|,|Terminado adjudicado|,|Q55,429.65|,|5074614|,|17026776|,|2318024|,|ADQUISICIÓN DE ABARROTES. MSPAS No. 2016-ROO-CD-1903.|,|28.junio.2016 Hora:2:47:11 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:8:30:00 a. m.|,|HOSPITAL ROOSEVELT|,|5|,|05.julio.2016 Hora:11:57:14 a. m.|,|04.julio.2016 Hora:9:00:00 a. m.|
|Transporte, repuestos y combustibles|,|Terminado adjudicado|,|Q2,660.00|,|5030803|,|54842557|,|5438861|,|8 LLANTAS DE MARCAS RECONOCIDAS EN EL MERCADO|,|16.junio.2016 Hora:3:54:36 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|20.junio.2016 Hora:1:30:00 p. m.|,|DEPARTAMENTO DE COMPRAS|,|2|,|05.julio.2016 Hora:9:36:32 a. m.|,|20.junio.2016 Hora:2:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q11,140.35|,|4967550|,|30856302|,|2551179|,|Estufa de calentamiento con agitación magnética, Facultad de ciencias químicas y farmacia|,|02.junio.2016 Hora:2:19:58 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|08.junio.2016 Hora:9:00:00 a. m.|,|FACULTAD DE CIENCIAS QUIMICAS Y FARMACIA|,|1|,|05.julio.2016 Hora:4:37:40 p. m.|,|08.junio.2016 Hora:9:30:00 a. m.|
|1. Seguridad y armamento~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q28,050.00|,|5040930|,|1422588|,|3377725|,|8500 Municion calibre 9 mm FULL METAL JACKET de 115 granos|,|20.junio.2016 Hora:3:28:34 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.junio.2016 Hora:8:00:00 a. m.|,|DEPARTAMENTO DE ADQUISICIONES DE BIENES Y SERVICIOS|,|1|,|05.julio.2016 Hora:3:04:07 p. m.|,|24.junio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,526.79|,|5049709|,|58821597|,|2342855|,|CABESTRILLO|,|22.junio.2016 Hora:10:45:07 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|1|,|05.julio.2016 Hora:12:25:42 p. m.|,|24.junio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q21,250.00|,|4838882|,|16606736|,|2342855|,|COMPRA DE PIEZAS DE MANO DE ALTA VELOCIDAD.EVENTO 205/16|,|06.mayo.2016 Hora:1:56:00 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.mayo.2016 Hora:9:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|05.julio.2016 Hora:9:10:06 a. m.|,|13.mayo.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,678.57|,|5006740|,|22930418|,|2342855|,|590-2016 TOMOGRAFÍA COMPUTARIZADA AXIAL CONVENCIONAL (CODIGO 223060) NARIZ Y SENOS PARANASALES, CORTES AXIALES Y CORONALES CON O SIN MEDIO DE CONTRASTE|,|11.junio.2016 Hora:12:32:04 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|14.junio.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|05.julio.2016 Hora:2:54:05 p. m.|,|14.junio.2016 Hora:9:00:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q42,693.00|,|5079187|,|27884236|,|6596037|,|Dotación de materiales de construcción, para el Mejoramiento Sistema de Agua Potable Cantón Nuevo Edén aldea El Rosario, Tacaná San Marcos.|,|29.junio.2016 Hora:12:48:54 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:9:00:00 a. m.|,|TESORERIA MUNICIPAL DE TACANÀ, SAN MARCOS|,|39|,|05.julio.2016 Hora:9:44:18 a. m.|,|04.julio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q171.20|,|5046912|,|5686792|,|2342855|,|CODIGO 648 ACIDO FOLICO, TABLETA 5 MG.|,|22.junio.2016 Hora:10:55:57 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.junio.2016 Hora:10:00:00 a. m.|,|CENTRO DE ATENCION MEDICA INTEGRAL PARA PENSIONADOS, CAMIP 2 BARRANQUILLA|,|1|,|05.julio.2016 Hora:10:07:08 a. m.|,|24.junio.2016 Hora:10:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,976.59|,|5070015|,|320811|,|2342855|,|EVENTO NO. 731-2016, CODIGO 759, SE SOLICITA SEGÚN AMPARO No. 73-2011 DE LA CORTE DE CONSTITUCIONALIDAD (APROVEL)|,|27.junio.2016 Hora:3:00:36 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DR. JUAN JOSE AREVALO BERMEJO|,|1|,|05.julio.2016 Hora:3:06:36 p. m.|,|29.junio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q428.57|,|5050219|,|41274989|,|2342855|,|BOLSA DE PAPEL|,|22.junio.2016 Hora:11:21:57 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.junio.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|1|,|05.julio.2016 Hora:12:43:04 p. m.|,|24.junio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q25,000.00|,|5072948|,|26952394|,|2342855|,|COD. 1603 ANTITOXINA TETANICA SOLUCION INYECTABLE 3,000 UI VIAL O AMPOLLA. SA-06 89/2015 EN TRAMITE,  SEGUN ACTA NO. 08/2016 DE COMITE TERAPEUTICO LOCAL, ANEXAR INSCRIPCION DE GUATECOMPRAS, REGISTRO V|,|28.junio.2016 Hora:10:34:25 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE ESCUINTLA|,|1|,|05.julio.2016 Hora:12:57:43 p. m.|,|04.julio.2016 Hora:8:30:00 a. m.|
|1. Construcción y materiales afines~2. Salud e insumos hospitalarios~3. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q16,800.00|,|5031087|,|5043530|,|2342855|,|SERVICIO DE DESMONTAJE, SUMINISTRO E INSTALACION DE CANAL DE LAMINA...PEDIDO N. 1385/2016|,|16.junio.2016 Hora:3:59:14 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|22.junio.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE REHABILITACION|,|1|,|05.julio.2016 Hora:3:31:28 p. m.|,|22.junio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q401.79|,|4941616|,|7593589|,|2342855|,|TORNILLOS MALEOLARES DE 4.5 MM.|,|27.mayo.2016 Hora:3:24:57 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|31.mayo.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|3|,|05.julio.2016 Hora:8:24:53 p. m.|,|31.mayo.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q3,106.25|,|5050308|,|12511862|,|2342855|,|FILTRO HIDROFILO|,|22.junio.2016 Hora:11:26:33 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|24.junio.2016 Hora:9:00:00 a. m.|,|HOSPITAL DE MAZATENANGO|,|1|,|05.julio.2016 Hora:12:44:20 p. m.|,|24.junio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,981.00|,|5059127|,|5671973|,|2342855|,|Servicio de Laboratorios Clínicos para pacientes de la UIA Chimaltenango por Hospitalización 15 %, Consulta Externa 80 % y Emergencia 05 % para un total de 100 %|,|23.junio.2016 Hora:5:28:25 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|27.junio.2016 Hora:9:30:00 a. m.|,|HOSPITAL CHIMALTENANGO, CHIMALTENANGO|,|1|,|05.julio.2016 Hora:3:48:42 p. m.|,|27.junio.2016 Hora:10:00:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q40,000.00|,|5072069|,|62577115|,|5992893|,|SUBSIDIO (COMPRA DE TUBERIA DE AGUA POTABLE) ALDEA EL TABLON, SAN ANTONIO HUISTA, HUEHUETENANGO.|,|28.junio.2016 Hora:9:18:20 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.julio.2016 Hora:9:00:00 a. m.|,|MUNICIPALIDAD DE SAN ANTONIO HUISTA|,|1|,|05.julio.2016 Hora:3:56:58 p. m.|,|01.julio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q6,562.50|,|4949161|,|7834284|,|2342855|,|BOTON DE FIJACION EXTRACORTICAL|,|30.mayo.2016 Hora:3:06:50 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|6|,|05.julio.2016 Hora:11:29:29 p. m.|,|01.junio.2016 Hora:8:30:00 a. m.|
|1. Salud e insumos hospitalarios~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q2,043.93|,|5062233|,|2475546K|,|2342855|,|EVENTO 3346/2016. SONDA FOLEY DE LÁTEX CON RECUBIERTA DE SILICÓN NO. 14 FR. CON BALÓN DE 5-15 CC Y 40 CM LARGO DOS VÍAS, DOS AGUJEROS OPUESTOS, EMPAQUE DOBLE, ESTÉRIL LIBRE DE PIRÓGENOS, DESCARTABLE|,|27.junio.2016 Hora:11:27:10 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|05.julio.2016 Hora:2:15:35 p. m.|,|01.julio.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q920,100.00|,|4875303|,|32374399|,|6683835|,|MEJORAMIENTO CALLE 4A CALLE ENTRE AVENIDA CHIPILAPA Y 2A AVENIDA ZONA 1|,|18.mayo.2016 Hora:3:39:30 p. m.|,|Licitación Pública (Art. 17 LCE)|,|Sólo en papel.|,|28.junio.2016 Hora:2:00:00 p. m.|,|MUNICIPALIDAD DE JALAPA|,|1|,|05.julio.2016 Hora:4:16:37 p. m.|,|28.junio.2016 Hora:2:30:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q70,352.68|,|5006619|,|42428009|,|2342855|,|581-2016 SPS-465 SERVICIO DE HEMODIALISIS|,|11.junio.2016 Hora:12:22:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|15.junio.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|05.julio.2016 Hora:2:43:31 p. m.|,|15.junio.2016 Hora:9:00:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q85,723.13|,|5001552|,|63015528|,|2342855|,|561-2016 SPS-465 SERVICIO DIALISIS PERITONEAL CONTINUA AMBULATORIA|,|09.junio.2016 Hora:6:01:06 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|13.junio.2016 Hora:8:30:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|05.julio.2016 Hora:3:20:27 p. m.|,|13.junio.2016 Hora:9:00:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q190,000.00|,|4824652|,|25648888|,|5992818|,|MEJORAMIENTO CALLE EL CALVARIO HACIA LA ESCUELA URBANA, CABECERA MUNICIPAL, MUNICIPIO DE SAN JUAN IXCOY, DEPARTAMENTO DE HUEHUETENANGO|,|14.junio.2016 Hora:10:23:14 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|27.junio.2016 Hora:9:00:00 a. m.|,|MUNICIPALIDAD DE SAN JUAN IXCOY|,|1|,|05.julio.2016 Hora:7:35:10 p. m.|,|27.junio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q589.29|,|5077168|,|22339655|,|2342855|,|TIZANIDINA TABLETA 4MG|,|29.junio.2016 Hora:8:57:14 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:8:00:00 a. m.|,|CONSULTORIO LA GOMERA, ESCUINTLA|,|1|,|05.julio.2016 Hora:3:53:37 p. m.|,|04.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q5,022.32|,|5074541|,|4482328|,|2342855|,|DETERGENTE MULTIENZIMATICO PARA INSTRUMENTAL, ENVASE DE 1 LITRO, CON DOSIFICADOR INTEGRADO|,|28.junio.2016 Hora:3:32:58 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE RETALHULEU|,|1|,|05.julio.2016 Hora:5:27:43 p. m.|,|03.julio.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q38,105.43|,|5086183|,|31360831|,|6657672|,|1 habitacion suite individual, entra el 05/07/2016 y sale el 11/07/2016 desayuno incluido|,|30.junio.2016 Hora:8:38:04 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.julio.2016 Hora:8:00:00 a. m.|,|FEDERACION NACIONAL DE NATACION, CLAVADOS, POLO ACUATICO Y NADO SINCRONIZADO|,|1|,|05.julio.2016 Hora:8:39:46 a. m.|,|05.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q21,775.00|,|5079179|,|12074462|,|2318024|,|ADQUISICIÓN DE ANTIBIÓTICOS PARA  AREA MICROBIOLOGIA LABORATORIO CLINICO|,|29.junio.2016 Hora:10:59:10 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:1:00:00 p. m.|,|HOSPITAL DE CUILAPA|,|18|,|05.julio.2016 Hora:11:19:37 a. m.|,|04.julio.2016 Hora:1:30:00 p. m.|
|Seguridad y armamento|,|Terminado adjudicado|,|Q89,000.00|,|5082897|,|7177119|,|2318024|,|SERVICIO DE SEGURIDAD PARA LOS MESES DE JULIO Y AGOSTO|,|30.junio.2016 Hora:10:19:24 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|05.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE CUILAPA|,|1|,|05.julio.2016 Hora:12:06:15 p. m.|,|05.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q2,330.36|,|4942876|,|7593589|,|2342855|,|PLACA EN T O L PARA TIBIA PROXIMAL DE 4.5 MM, 4 A 6 ORIFICIOS,|,|27.mayo.2016 Hora:3:28:52 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|31.mayo.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ACCIDENTES CEIBAL|,|5|,|05.julio.2016 Hora:10:03:20 p. m.|,|31.mayo.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q506,000.00|,|4852591|,|65677889|,|4132726|,|"Construcción Aljibe(s) y Letrinas Aldea Chiguarrom (Región Caquigual), San Pedro Carcha, A.V."|,|23.mayo.2016 Hora:1:03:11 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|27.junio.2016 Hora:12:30:00 p. m.|,|UNIDAD DE COMPRAS|,|1|,|05.julio.2016 Hora:12:04:20 a. m.|,|27.junio.2016 Hora:1:00:00 p. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q288.89|,|5075661|,|79327133|,|2342855|,|TUBOS CONICOS ESTERILES CON TAPA, DESECH. DE 1.5ML P/B. MOL|,|28.junio.2016 Hora:3:35:08 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|03.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE RETALHULEU|,|1|,|05.julio.2016 Hora:5:22:54 p. m.|,|03.julio.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q70,800.00|,|5075297|,|74073125|,|6248926|,|COMPRA DE POSTES DE MADERA TRATADA DE 30, 35 Y 40 PIES CLASE 4 Y 5 PARA EMERGENCIAS STOCK EN BODEGA DE LA EMPRESA ELECTRICA MUNICIPAL DE GUALAN ZACAPA|,|28.junio.2016 Hora:3:49:23 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|01.julio.2016 Hora:10:00:00 a. m.|,|DEPARTAMENTO DE CONTABILIDAD EEMG|,|3|,|06.julio.2016 Hora:5:23:35 p. m.|,|01.julio.2016 Hora:10:30:00 a. m.|
|1. Alimentos y semillas~2. Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q87,380.00|,|5089387|,|83073892|,|2492334|,|ADQUISICIÓN DE RACIONES FRÍAS PARA USO DE LA POLICÍA NACIONAL CIVIL.|,|04.julio.2016 Hora:2:24:51 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|06.julio.2016 Hora:8:00:00 a. m.|,|DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL CIVIL -PNC-|,|1|,|06.julio.2016 Hora:3:48:43 p. m.|,|06.julio.2016 Hora:8:30:00 a. m.|
|Otros tipos de bienes o servicios|,|Terminado adjudicado|,|Q36,000.00|,|5057361|,|5990882|,|2360837|,|100 millares de envoltorio de hamburguesa|,|27.junio.2016 Hora:9:40:22 a. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.junio.2016 Hora:8:00:00 a. m.|,|PARQUE RECREATIVO URBANO PETAPA|,|1|,|06.julio.2016 Hora:4:47:22 p. m.|,|29.junio.2016 Hora:8:30:00 a. m.|
|Construcción y materiales afines|,|Terminado adjudicado|,|Q137,500.00|,|4952952|,|11190043|,|1766562|,|MEJORAMIENTO CALLE CON BANQUETA DE CONCRETO, 5A CALLE ENTRE 17A Y 19A AVENIDAS COLONIA JRB ZONA 5, SAN MARCOS|,|14.junio.2016 Hora:12:59:06 p. m.|,|Cotización (Art. 38 LCE)|,|Sólo en papel.|,|27.junio.2016 Hora:9:00:00 a. m.|,|UNIDAD DE PROYECTOS MSM|,|1|,|06.julio.2016 Hora:4:41:38 p. m.|,|27.junio.2016 Hora:9:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q1,232.14|,|5079322|,|41274989|,|2342855|,|VENDA DE GASA DE 4" X 10 YDS CON BORDES REDOBLADOS NO ESTÉRIL 100% ALGODÓN, SIN ALMIDON, NO BLANCO ÓPTICO, BLANQUEADO A BASE DE H202 AL 50%, TEJIDO 24 X 20 , TIPO 5, PESO|,|29.junio.2016 Hora:3:52:38 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|04.julio.2016 Hora:8:00:00 a. m.|,|HOSPITAL DE RETALHULEU|,|1|,|06.julio.2016 Hora:5:14:17 p. m.|,|04.julio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q89,955.36|,|5046726|,|7477279|,|2342855|,|EVENTO 3170/2016. CONCENTRADO FACTOR IX HUMANO POLVO Y SOLUCION PARA USO PARENTERAL 500 UI, VIAL 5 ML.|,|21.junio.2016 Hora:4:48:20 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|23.junio.2016 Hora:8:00:00 a. m.|,|HOSPITAL GENERAL DE ENFERMEDADES|,|1|,|06.julio.2016 Hora:3:22:16 p. m.|,|23.junio.2016 Hora:8:30:00 a. m.|
|Salud e insumos hospitalarios|,|Terminado adjudicado|,|Q79,892.14|,|5055849|,|22345388|,|2342855|,|LISTADO No. 3066-2016 CODIGO 10349|,|23.junio.2016 Hora:3:04:51 p. m.|,|Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b)|,|Sólo electrónicas.|,|29.junio.2016 Hora:8:00:00 a. m.|,|UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES|,|1|,|06.julio.2016 Hora:2:41:38 p. m.|,|29.junio.2016 Hora:8:30:00 a. m.|
